Job Title,Company Name,Experience Range,Salary,Location,Posted Date,Openings,Applicants,Job Description,Keywords
"Network & Security Er- Malad, Mumbai (L3/L3+)",Noventiq India,6 - 10 years,Not Disclosed,Mumbai,30+ days ago,1,72,"This role will collaborate with clients employees to deliver required services .
What you ll do :
Providing day to day Network Security support and conducting presales activities.
Required Skills:
Hands-on knowledge on implementing and Maintaining LAN, WLAN and architecture of the server as per the business policy
L3 Hands-on knowledge on installing and configuration of switching and routing
Knowledge of performing routing protocols (MPLS, HAIPE/IP, QOS and WAN)
As a precautionary measure, analyze and implement new security protocols for greater efficiency against any threat or malfunctions
Implement a virus detection system beforehand for sound safety.
Resolving the existing security issue including hardware malfunctions
Tracking the vulnerable scripts to avert the potential threats
Generating and maintaining the virtual private network, firewalls, web protocols and email security decorum.
Reporting the security analysis of findings
Maintaining the regulatory systems about ISMS policy (Information System Management Systems)
Investigations of Security breach alert
Hybrid (On-premises + Cloud) networking and sec
Maintaining implementa","information system, ISMS, QOS, Networking, WAN, LAN, Network security, Presales, MPLS, Security analysis"
Engineer - Automotive Cybersecurity,SBD Automotive,3 - 8 years,Not Disclosed,Remote,30+ days ago,1,113,"You will provide detailed security research, penetration testing, and building security design prototypes of automotive embedded hardware, software, interfaces, mobile apps, and APIs for our word-wide clients
This will result in actionable recommendations delivered to our clients in reports, presentations, and workshops
Predominantly lab-based, you will be responsible for
Planning and undertaking a variety of interesting and exciting cybersecurity PoC design and penetration testing projects on vehicle components and associated telematics infrastructure.
Technical research and benchmarking of automotive systems
Perform Threat Analysis and Risk Assessment (TARA)
Providing recommendations to minimize hack threats.
Carrying out pen test re-evaluations
Occasional overseas travel
Essential Skills:
Strong understanding of cybersecurity principles
Competent in Linux and scripting languages such as Python etc.
Desirable Skills/qualifications:
K een learner with a great level of interest in cybersecurity
T echnical background in electronics, embedded software, web/mobile applications, and networking.
A curious engineer who sees cyber security analysis and penetration testing more as a hobby than a job
Excellent verbal and written communication skills.
Ability to work well with others in a collaborative team.
High level of attention to detail
A well organised and systematic approach
Self-motivation and desire to provide a service and work standard of the highest level.
Why SBD Automotive
Join us in an entrepreneurial environment and help to shape the future relationship between people and cars.
Be part of a great team where everyone s input is valued and rewarded. Our culture of team collaboration brings energy, ideas, knowledge, and peer support and creates a vibrant, engaging, and friendly environment for all.
Constantly learn and develop; there is no limit on where a career at SBD can take you, including opportunities to travel and work around the globe.
Be trusted to do your best work whether you are working from home or the office; there will be times when you will be required to work from the office to collaborate with colleagues.
Benefits include Provident Fund, Pension, Group Medical insurance, and opportunities for Equity Sharing amongst other employment benefits.
Employee and client satisfaction are key to being the no 1 automotive market research and consultancy firm; this is at the forefront of everything we do.","Linux, Networking, cyber security, Risk assessment, Market research, Telematics, Automotive, Embedded software, Python, Penetration testing"
Qa Engineer,Knila It Solutions India,4 - 9 years,12-22 Lacs P.A.,"Coimbatore,Tamil Nadu",27 days ago,20,1500,"Job description:

KNILA IT Solutions is looking to strengthen and expand current team to support clients in USA with skillful and talented individuals in Software Testing and Engineering for Senior Qa Engineer role.
We are looking for a highly-skilled test automation engineer to design automation tests. Test automation engineers duties include designing automation scripts and finding solutions for automation problems. Software tester responsible for designing and running tests on software usability, will conduct tests, analyse the results and report observations to the team. Software may also interact with clients in order to understand the requirements of the product.
we require 3-10+ years of work experience in the Automation testing and manual field. Has knowledge of standard concept, practices and procedures within a particular field.

Responsibilities:
*Experience in architecting automation framework and implementing best practices.
* Deep understanding of different automation approaches (keyword driven, Data-driven, BDD ) and technology stacks (Java, C#).
* Will own the quality of a feature, component or a product. Will write, execute and fix test cases, test scripts as per
*Specifications and interact with Developers/Product Team to a report, troubleshoot and resolve issues.
* Complete hands on contribution on Single or multiple projects simultaneously.
Designing and developing test automation scripts.
Reviewing software requirements and preparing test scenarios.
Keeping updated with the latest industry developments.
Analysing test results on all aspects related to the software testing carried out and reporting to the design team.
Test, maintain and recommend software improvement to ensure strong functionally and optimization.
Create logs to document testing phases and defects.
Work with cross-functional teams to ensure quality throughout the software development lifecycle.

Requirements:

Knowledge of different testing types likes functional testing, performance testing, database testing, test automation - API and UI, and defect management.
Planning and prioritizing testing activities.
Strong knowledge on analysis the requirement and preparing the test scenarios / test cases.
Familiarity with Agile methodology (Scrum). Experience with project management tools like Azure and Jira.
Knowledge of payment gateway domain is preferred.
Identifying and selecting the automation test cases
Proficiency in programming languages such as C# and Java
Solid understanding of object oriented programming, design and debugging skills.
Strong knowledge on troubleshooting the testing failures.
Proven experience developing automated test systems using Selenium/TestNG/Java or Selenium/C#/MSTEST/Nunit.
Hands-on experience in designing automation framework, build tool integration, reporting tools and continuous integration.
Good experience in CICD automation tools like Jenkins, AzureDevops.
Good to have the knowledge of RESTful API testing using automation tool like Postman, and Rest-assured.
Good to have the knowledge of performance testing using automation tool like Gatling, Jmeter, Load Runner etc..
Good to have the knowledge in SQL to write a queries.
Good to have the knowledge of security testing using any automation tool.
Strong problem-solving capabilities.
Effective verbal and written communication skills and a customer orientation.
About KNILA
KNILA IT Solutions India Pvt Ltd, located in Coimbatore, Tamil Nadu, is an IT Services and Solutions provider for USA based companies in the primary industries such as Payment Processing and Tax Preparation Services. We function as an extended team for our clients in Texas, USA.
KNILA consist of teams involved in Software Development and Testing using latest technology such as .Net Core, C#, Angular, Typescript, etc. Team is constantly collaborating with team in USA to improve on the current application and adding new functionalities. Testing includes Automation using Selenium, C#, Gatling, PostMan, JMeter.
KNILA has a team of Security Analysts supporting the security team in USA 24 hours a day.","Automation Testing, c#, waits, senior qa tester, Manual Testing, Test Scripts, Jenkins, Postman Api, Framework Design, Selenium Webdriver, Test Scenarios, Test Cases, SQL Scripting"
Network Engineer,Net Connect,5 - 6 years,Not Disclosed,Noida,30+ days ago,1,374,"Mandatory Skills: F5 Load balancer, LTM, Traffic flow, Troubleshooting (website etc.), SSL Termination / settings / configuration , SSL Handshaking, Packet Flow, RMA, LBA Installation, OS Upgrade etc.
Responsibilities:
Design, plan, and implement computer networks, including local area networks (LANs), wide area networks (WANs), and wireless networks, to meet the organization s requirements for connectivity, performance, and security.
Configure and manage network devices, including routers, switches, firewalls, and load balancers, to ensure optimal network performance, availability, and security.
Identify and resolve network issues and outages, perform network diagnostics, and provide technical support to end users and other IT teams to minimize network downtime and disruptions.
Implement and maintain network security measures, including access controls, firewalls, intrusion detection/prevention systems (IDS/IPS), and virtual private networks (VPNs), to protect the network from unauthorized access and cyber threats.
Monitor network performance, analyze network traffic patterns, and implement performance optimization strategies to ensure efficient and reliable network operation.
Create and maintain detailed network documentation, including network diagrams, configurations, and standard operating procedures (SOPs), to ensure accurate and up-to-date records of the network infrastructure.
Plan and execute network upgrades, migrations, and expansion projects to accommodate the organization s evolving needs and technology advancements.
Develop and enforce network policies, standards, and procedures to ensure compliance with regulatory requirements and industry best practices.
Collaborate with network equipment vendors, service providers, and other technology partners to evaluate and select network solutions, manage contracts, and resolve technical issues.
Work closely with cross-functional teams, including system administrators, security analysts, and application developers, to ensure seamless integration and interoperability of network infrastructure with other IT systems.
Qualifications:
Strong understanding of networking concepts, protocols (such as TCP/IP), architectures, and technologies, including LAN, WAN, routing, switching, VLANs, VPNs, and wireless networks.
Proficiency in configuring and managing network devices, such as routers, switches, firewalls, load balancers, and wireless access points, from various vendors.
Excellent problem-solving and analytical skills to diagnose and resolve network issues using network diagnostic tools and techniques.
Familiarity with network security principles and best practices, including access controls, firewalls, VPNs, intrusion detection/prevention systems, and security protocols.
Experience with network monitoring and management tools, such as SNMP-based monitoring systems, packet analyzers, and configuration management tools.
Strong interpersonal and communication skills to collaborate effectively with team members, stakeholders, and vendors, and to convey technical information to non-technical audiences.
Ability to manage network projects, prioritize tasks, and meet project deadlines while ensuring quality and adherence to best practices.
Relevant certifications, such as Cisco Certified Network Associate (CCNA) or Cisco Certified Network Professional (CCNP), are desirable but not always required.","Wireless, Networking, WAN, Configuration management, LAN, SNMP, Network security, CCNA, Troubleshooting, Technical support"
Infrastructure Engineer,Vectrus,1 - 4 years,Not Disclosed,Remote,30+ days ago,1,363,"Designing and deploying infrastructure solutions that meet the needs of the organization, such as cloud-based or on-premises solutions
Installing, configuring, and maintaining servers, storage systems, and network devices, including firewalls, switches, and routers
Monitoring infrastructure performance and addressing issues as they arise, such as server outages or network disruptions
Conducting regular system updates and upgrades to ensure that infrastructure components are running efficiently and securely
Collaborating with other IT professionals, such as software developers and security analysts, to ensure that the infrastructure is integrated with other systems and that security requirements are met
Developing and implementing disaster recovery and business continuity plans to ensure that critical systems and data can be restored in the event of an outage or disaster
Managing virtualization technologies, such as VMware or Hyper-V, to create and manage virtual machines and virtual networks
Creating and maintaining documentation related to infrastructure design, configuration, and operation
Strong analytical and problem-solving skills
Excellent communication and collaboration skills","VMware, Networking, Analytical, Infrastructure design, Disaster recovery, Deployment, Management, Virtualization, Monitoring"
Java - Architect Engineer,Accrualify India,12 - 20 years,Not Disclosed,Nagpur,30+ days ago,1,14,"Responsible for architecture and design of applications running on Java and related technologies
Be the hands-on Java developer and architect responsible for the technical design, implementation, and maintenance of new and existing features on the site
Improve and create a modern and sophisticated platform using the latest Java JavaScript technologies, following industry best practices
Architects lead on full lifecycle projects from requirements gathering through development, implementation and rollout
Architects have the flexibility to be creative and impact designs with a blank slate development mentality within the general boundaries of clients expectations
Collaborate with Product Development, Internal IT, QA and Client Support teams to deliver high quality products
Design and code for Proof of Concepts with New Functionality/Technology
Run Application Vulnerability/Penetration Testing using IBM App Scan, Burp Suite and also resolve issues found
Document all Security analysis, improvements and fixes train other developers/qa on Security Tools and Best Practices
Work with Product Management by both listening and responding to business needs advocating for technology strategy
Assist in change and release management protocols
Assists with the technical evaluation of the delivered solutions
Work on enterprise capabilities like external rules engines, enterprise service bus, and enterprise workflow
Fix and resolve system problems of a complex nature
Technical Requirements
Java
Middleware Technologies (ESB, Service Bus, Rule Engines, Workflow Systems, Queues)
Spring Framework
MySQL or Postgres
Rest and Soap Web service
Apache Camel
Kubernetes
AWS
Dockers
Microservices
Experience
12+ years of experience in software development including 2+years of experience as Software Architect","Product management, French, MySQL, Javascript, Workflow, German, Middleware, Release management, Japanese, Penetration testing"
Lead DevOps Engineer,Cedcoss Technologies,5 - 10 years,Not Disclosed,"Lucknow,Uttar Pradesh",23 days ago,2,147,"We seek a DevOps Lead who will use their years of experience to build new tools and lead DevOps members. You will play a crucial role in ensuring our infrastructure's stability, scalability, and eciency. You will lead a team responsible for managing Linux and Windows-based systems, deploying and maintaining databases, and implementing DevOps best practices.

Responsibilities we'll trust you with:

Infrastructure Management: Ensure optimal performance and reliability of Linux and
Windows-based infrastructure.
Scripting: Utilize scripting languages (Ruby, Python, Perl, Java) for automation and system
optimization.
Database Conguration and Management: Congure and manage various databases (Mongo,
Dynamo, Mongo Atlas, MySQL) to support applications and services.
Troubleshooting: Swiftly address infrastructure and deployment issues with excellent
troubleshooting skills.
Tool Prociency: Utilize a wide range of tools and cloud services, including Dockers, SonarQube, Terraform, Jenkins, TestNG, GitHub, AWS CodePipeline, AWS Code Build, CloudTrail, Datadog, ECS & ECR.
Deployment Best Practices: Deploy changes in small, manageable batches to ensure stability and reliability.
Infrastructure as Code: Architect and set up infrastructure for automated deployment.
Feature Toggles / Flags: Implement feature toggles and ags for controlled feature releases.
Deployment Patterns: Implement deployment patterns like blue/green deployment for seamless
updates.
Impact Assessment: Evaluate the effects of changes on consumption, speed, eciency, and
backend costs.
Cross-Functional Collaboration: Integrate operations capacities within the Scrum team, such asnetworking and database administration.

Core Competencies:

Over 5+ years of experience in AWS, Azure, and Google Cloud, demonstrating prociency in cloud services and solutions.
Mastery of scripting languages (Ruby, Python, Perl, Java) and a wide range of DevOps tools and
technologies.
Prociency in implementing IAC using Terraform and Ansible for ecient infrastructure
management.
Strong background in security and compliance standards such as PCI/DSS, HIPAA, SOC2, ISO,
AAA, and GDPR.
Experience in system monitoring using tools like Nagios, Zabbix, and New Relic to ensure system health and performance.
Ability to design infrastructure to facilitate automated deployment, enhancing eciency.
Possession of AWS DevOps Certication, AWS Certied Solution Architect - Professional, and
AWS Certied - Security is a plus. (Optional)
Familiarity with Kubernetes, Grafana, and Jenkins for advanced deployment strategies and
monitoring.
Demonstrated awareness of critical concepts in DevOps and Agile practices, contributing to
ecient development and delivery processes.","Cloud Services, Scripting Languages, Sonarqube, Aws Devops, Java, Open Source Technologies, Github, Perl, Dynamo, Datadog, Grafana, Jenkins, Docker, Terraform, Aws Lambda, ECS, MySQL, MongoDB, Ruby, Python, Kubernetes"
DevOps - DevSecOps Engineer,Benchire,3 - 7 years,Not Disclosed,Kochi/Cochin,30+ days ago,1,434,"Important Skills to check for
DevOps Security or DevSecOps
Python and Bash scripting
Terraform
Experience with API
AWS or Azure or GCP- GCP preferred
Git, Github, GitLab, or Gerrit
Ansible or Chef or Puppet
Docker or Kubernetes
Good Communications Skills
Detailed understanding of security industry standards and frameworks from OWASP, CIS and NIST
CISSP, GIAC or other security certifications desired.
Responsibilities:
Coordinate and execute IT security projects for Arista at multiple locations
Develop, configure and administer new integrations between security systems and Arista WiFi,CloudVision, as well as additional services, applications and cloud enterprise infrastructure
Configuring, administering and supporting security infrastructure and key Services in application, container and server form
Engage in security research in keeping abreast of the latest security issues for Cloud enabled enterprises (including SAAS and IAAS)
Research best practices for a variety of technologies and document / advise on solutions for security for multiple teams
Provide and maintain scripted solutions for security, automation, maintenance, and monitoring in a variety of languages including: Bash, Python, Go
Monitor compliance of infrastructure and user activity with IT security policies and applicable law
Develop, improve and monitor system compliance with the IT framework for controls and levels of access
Maintains access for business by providing information, resources, and technical support
Maintain operational support for SAML based identity management in multiple applications
Become a focus for securing technologies oriented around infrastructure and applications deployment
Collaborate with Arista internal teams to manage and mitigate security vulnerabilities and risks
Collaborate with software engineering and other internal customers to deliver integrated security solutions, and improve developer security practices
Conduct and collaborate on server and application forensics as well as Cloud / Service Provider forensics with the global security team
Conduct and collaborate on Red Team penetration testing of IT systems with the global security team
Administer and improve security-dedicated systems (software firewall management, log collection, reporting , analytics, cloud security consoles, bastion host command monitoring and auditing systems) as appropriate
Perform other related duties as assigned.
Essential Qualifications:
BA, BSc. or MSc. in Computer Science, Management Information Systems, or equivalent combination of practical work experience
Advanced degree is preferred
Experience with infrastructure as code and technologies behind it (Terraform preferred)
Must have 2+ years of progressive experience in computing and information security.
Must have 2+ years of operations experience in practical business environments.
2+ years experience w/ Python, preferred w/ Django or willingness to learn.
Experience developing reusable tools and libraries for integrating microservices.
Capable of analysing data from various data sources and generating reports, charts and graphs.
Proven experience with at least one of the following technologies: MySQL, Postgres, FireBase, Google
Cloud Storage and willing to learn and fill in any gaps.
Must have experience with a modern version control system such as: Git, Github, GitLab, or Gerrit.
A passion for automation and experience with modern CI/CD tools.
Other desirable qualifications:
Experience with processing WIFI association and other data points for Security purposes and contact tracing.
Experience with APIs for Google Cloud and G-Suite administration is highly desirable
Experience managing internal privacy and security certifications such ISO 27001, SOC 2 and GDPR
Detailed understanding of security industry standards and frameworks from OWASP, CIS and NIST
Knowledge of information security standards (e.g., ISO 17799/27002, etc.), rules and regulations related to information security and data confidentiality (e.g., FERPA, HIPAA, etc.) and desktop, server, application, database, network security principles for risk identification and analysis.
Experience in cloud computing enterprise integration and along with SAAS platform security, including cryptographic API usage and email security
Experience with geographical information systems.
Experience with routing, networking technology, and detailed technical knowledge of routing and switching protocols is required
Proven use and knowledge at an advanced level of networking protocols such as TCP/IP, VPN, DNS, DHCP, TLS (SSL), IPv6, SNMP, NTP and NAT
Proven exposure to Routing protocols at an advanced level, such as BGP, OSPF, IS-IS, MPLS, ARP, VLAN, STP
Hands-on experience with HashiCorp product suite, we use Terraform and Vault.
Experience with CloudFormation and Hashicorp Consul and other scalable infrastructure deployment tools is desirable
Expert knowledge of server operating systems (Windows or Linux)
Expert knowledge of virtualization platforms and tools (Docker, Kubernetes, )
Business Application security analysis and practical experience is a plus (eg: SFDC, NS, SiSense)
CISSP, GIAC or other security certifications desired.
This position requires some weekend and evening assignments as well as availability during off-hours
for participation in scheduled and unscheduled activities.
Salary is competitive and commensurate with experience and qualifications.","Devops, Docker or Kubernetes"
Cloud Engineer,Sndk Corp,1 - 5 years,Not Disclosed,Ahmedabad,30+ days ago,1,1284,"We are seeking an experienced Cloud Engineer to join our mobile development team. The ideal candidate will have experience in cloud infrastructure, strong knowledge of cloud platforms such as AWS, Azure, or Google Cloud, and be comfortable working in a dynamic and fast-paced environment.
Experience: 3+ years
Required Skills:
Experience in cloud infrastructure design and management, with strong knowledge of AWS, Azure, or Google Cloud platforms.
Strong proficiency in scripting and automation, using tools such as Terraform, Ansible, or Cloud Formation.
Experience with containerization and orchestration technologies, such as Docker and Kubernetes.
Develop automation scripts and tools to streamline cloud infrastructure provisioning and management.
Collaborate with cross-functional teams, including software engineers, data scientists, and security analysts, to ensure seamless integration of cloud-based solutions.
Ensure high availability, scalability, and security of cloud-based solutions, implementing best practices and standards for cloud infrastructure design and management.
Monitor and troubleshoot cloud-based solutions, identifying and resolving issues proactively to minimize downtime and optimize performance.
Develop and maintain technical documentation, including architecture diagrams, runbooks, and standard operating procedures.","Automation, orchestration, Mobile development, Architecture, Infrastructure design, Cloud, Standard operating procedures, Management, AWS, Technical documentation"
SecOps Engineer,Saisystems Technology,2 - 4 years,Not Disclosed,Pune,30+ days ago,1,132,"Perform day-to-day monitoring and support of security infrastructure, tools, and systems, including but not limited to threat detection, IDS/IPS, SIEM, Anti-Malware, DLP, and other monitoring tools.
Develop an application security framework that provides the next-generation protections required to defend clients from current and emerging threats.
Design security solutions for multiple application platforms and frameworks.
Conduct security assessments for web, vendor, and partner applications.
Lead efforts to enhance continuous monitoring capabilities in cloud and datacenter environments.
Review security metrics and telemetry to identify risks, security threats, or configuration errors.
Act as mentor and escalation point for junior security analysts providing next-level support on security issues and guidelines for developers, desktop-support specialists, and system administrators.
Quickly respond to security issues and other IT incidents. Assist with security incident response and forensic investigations as necessary.
Provide scheduled on-call support as part of an on-call rotation schedule.
Other tasks as assigned.
What Youll Need
Bachelor s degree in Computer Science, Information Systems, Computer Engineering, Cybersecurity, Systems Analysis, or a related field or equivalent work experience.
At least 4 years of hands-on AWS security experience.
Infrastructure as code (IaC) - CloudFormation, Terraform, Git.
Container technologies - ECS, EKS, Fargate, Docker.
Industry-recognized professional certification(s) such as CISSP, AWS Security Specialty, etc.
Ability to work on highly complex projects that require in-depth knowledge within multiple IT architecture and security domains.
Strong knowledge of a wide variety of information security architectures, concepts, and techniques, as well as supporting security tools.
Ability to communicate effectively in high-pressure situations.
Knowledge of malware analysis tactics and techniques.
Experience reviewing and analyzing network packet captures.
Experience performing security/vulnerability reviews of network, server, and endpoint environments.
Understanding of attack surface reviews and multi-layer defense systems to prevent exploits, detect and intercept attacks, and discover threat agents.
Experience with web application testing tools for DAST, SAST, and IAST analysis.","Web application testing, GIT, Testing tools, Information security, SIEM, Application security, Vulnerability, IPS, Monitoring"
Systems Engineer - Technical Support,Accops Systems,2 - 5 years,Not Disclosed,Mumbai,30+ days ago,1,2681,"Good knowledge in Windows System Administration, installation, configuration, tune, maintain and monitor windows servers (2003, 2008 / R2, 2012 / R2, 2016, 2019)
Knowledge in Linux Mac operating systems
Provide and manage Windows server administration, within an AD environment. Good knowledge of Active Directory, AD components, AD Roles Functions. Hands on experience of applying Group Policies
Good knowledge in different server roles (Webservers (IIS), DHCP servers, DNS, Remote Desktop services, FSMO, SCCM, SMTP)
Work experience in client-side operating systems - Win7, Win8, Win10 is must
Product installation, Upgrades and Patch Management
Networking
Strong fundamentals in networking, IT infrastructure and related texhnologies
Hands on experiencing in Networking, Routing and or Switching
Experience with firewalls, Internet VPN s remote implementation, troubleshooting and problem resolution
Good knowledge about different VPN technologies
Knowledge about TCP/IP, DNS, Proxy servers
Basic understanding of IPTables, TLS, SSL
Knowledge about security software such as DLP, firewalls (End point security are add-on)
Tools and Expectations
Knowledge in tools like Procmon, Resource monitor Windows Sysinternal tools
Knowledge and experience on Wireshark, Nmap, http analyzer, Debug view etc. (add on)
Knowledge in VAPT analysis Security (Desirable)
Security - Knowledge in TLS, SSL, Encryptions, PKI Concepts, Basic understanding about Vulnerability assessments and penetration tests
Knowledge of Power-shell scripting, Linux shell scripting and Python is add-on
Good to have:
Prior experience in support ticketing tools and process
Experience in documentations
Basic knowledge in Virtualization - VMWARE, Hyper-V
Cloud texhnology - Basic understanding of Azure, AWS GCP (or Certified)
ITIL - Fundamentals
Support Management and Tools knowledge:
Knowledge of L1 and L2 Ticket tracking tools
Should be able to provide reports for any escalations, Root Cause Analysis (RCA) , Productivity reports
Role and Responsibilities:
Providing customer delight
Offering excellent technical support experience to customers
Good listener to customer, provide on time deliveries
Attending tickets and emails (Proactively involvement in escalations and make sure customer commitments are met)
Make sure support deliveries are under defined TATs and SLAs
Involve appropriate authorities when escalations are required
Coordinate with Sr. System Administrators, SME (Subject Matter Expertise)
Cross-functional team discussions (QA - Quality Analysts, Security Analysts, Development team) - Ontime internal escalations
Adapt and implement new technologies related to Zero trust network Virtualization verticals
Implementation and Configuration of Products on Cloud Technologies and On-prem virtualization environment
Provide solution documents, KB articles, Incident/Preliminary analysis Document RCAs
Reproduce customer issues and if required, analyze the root cause; check and verify any viable solutions available other than development - such as creating scripts, simple solutions etc...
Documentations
Ready to learn and groom
Soft Skills Required
Clarity of thought
Sincere
Proactive
Self-motivated
Logical bent of mind (Analytical)
Team player
Flexible/Adaptable
Strong communication skills (both written and verbal).","VMware, Networking, Linux, Active directory, DNS, Management, Windows, Troubleshooting, Technical support, DHCP"
Network & Security Professional,Softline,7 - 12 years,Not Disclosed,Mumbai,30+ days ago,1,142,"This role will collaborate with clients & employees to deliver required services .
What you'll do :
Providing day to day Network & Security support and conducting presales activities.
Required Skills:
Hands-on knowledge on implementing and Maintaining LAN, WLAN and architecture of the server as per the business policy
L3 Hands-on knowledge on installing and configuration of switching and routing
Knowledge of performing routing protocols (MPLS, HAIPE/IP, QOS and WAN)
As a precautionary measure, analyze and implement new security protocols for greater efficiency against any threat or malfunctions
Implement a virus detection system beforehand for sound safety.
Resolving the existing security issue including hardware malfunctions
Tracking the vulnerable scripts to avert the potential threats
Generating and maintaining the virtual private network, firewalls, web protocols and email security decorum.
Reporting the security analysis of findings
Maintaining the regulatory systems about ISMS policy (Information System Management Systems)
Investigations of Security breach alert
Hybrid (On-premises + Cloud) networking and sec
Maintaining & implementa","information system, ISMS, QOS, Networking, WAN, LAN, Network security, Presales, MPLS, Security analysis"
SecOps Engineer,Saisystems Technology,4 - 6 years,Not Disclosed,Pune,30+ days ago,1,49,"Perform day-to-day monitoring and support of security infrastructure, tools, and systems, including but not limited to threat detection, IDS/IPS, SIEM, Anti-Malware, DLP, and other monitoring tools.
Develop an application security framework that provides the next-generation protections required to defend clients from current and emerging threats.
Design security solutions for multiple application platforms and frameworks.
Conduct security assessments for web, vendor, and partner applications.
Lead efforts to enhance continuous monitoring capabilities in cloud and datacenter environments.
Review security metrics and telemetry to identify risks, security threats, or configuration errors.
Act as mentor and escalation point for junior security analysts providing next-level support on security issues and guidelines for developers, desktop-support specialists, and system administrators.
Quickly respond to security issues and other IT incidents. Assist with security incident response and forensic investigations as necessary.
Provide scheduled on-call support as part of an on-call rotation schedule.
Other tasks as assigned.
What Youll Need
Bachelors degree in Computer Science, Information Systems, Computer Engineering, Cybersecurity, Systems Analysis, or a related field or equivalent work experience.
At least 4 years of hands-on AWS security experience.
Infrastructure as code (IaC) - CloudFormation, Terraform, Git.
Container technologies - ECS, EKS, Fargate, Docker.
Industry-recognized professional certification(s) such as CISSP, AWS Security Specialty, etc.
Ability to work on highly complex projects that require in-depth knowledge within multiple IT architecture and security domains.
Strong knowledge of a wide variety of information security architectures, concepts, and techniques, as well as supporting security tools.
Ability to communicate effectively in high-pressure situations.
Knowledge of malware analysis tactics and techniques.
Experience reviewing and analyzing network packet captures.
Experience performing security/vulnerability reviews of network, server, and endpoint environments.
Understanding of attack surface reviews and multi-layer defense systems to prevent exploits, detect and intercept attacks, and discover threat agents.
Experience with web application testing tools for DAST, SAST, and IAST analysis.","Computer science, Web application testing, GIT, Testing tools, Information security, SIEM, Application security, Vulnerability, IPS, Monitoring"
Network Engineer,Diverse Lynx,2 - 6 years,Not Disclosed,Chennai,30+ days ago,1,536,"Maintaining LAN, WLAN and architecture of the server as per the business policy
As a precautionary measure, analyze and implement new security protocols for greater efficiency against any threat or malfunctions
Implement a virus detection system beforehand for sound safety.
Resolving the existing security issue including hardware malfunctions
Tracking the vulnerable scripts to avert the potential threats
Generating and maintaining the virtual private network, firewalls , web protocols and email security decorum.
Reporting the security analysis of findings
Maintaining the regulatory systems about ISMS policy (Information System Management Systems)
Investigations of Security breach alert
Developing the security authentication protocol
Maintaining server and switches
Maintaining implementation of the SOP for Network security
Status reports of hardware and software products as per designated policies.
Supervising the installation of new softwares and hardwares
Recommend modifications in legal, technical and regulatory areas that affect IT security.
Knowledge of performing routing protocols (MPLS, HAIPE/IP, QOS and WAN)
Monitoring of web security gateways, perimeter security, network access controls, endpoint security
"",","ISMS, endpoint security, QOS, Networking, WAN, LAN, Network security, Hardware, Monitoring, MPLS"
Linux Based Infotainment Development,Pi Square Technologies,6 - 11 years,Not Disclosed,"Hyderabad/ Secunderabad,Telangana",4 days ago,10,54,"Primary Skills
Min 5+ years of  Linux based Automotive Infotainment (IVI) Application & Framework development 
Strong in C++ Programming, Qt & Qml GUI programming and OOPS concepts
Hands on GUI Development using QT/QML
Experience in using C++17, C++20 standards concepts/methods
Experience in usage of Linux IPC Mechanism(Soket, D-Bus), Process, Synchronization Methods, Multi Threads, Memory Management etc
Strong Debugging skills in Linux
Familiarity with design principles & Design Patterns such as MVVM, MVP, or MVC and preparing Design documents by using UML Design tools - Enterprise Architect /VISIO
Secondary Skills
Proven Experience as a Core C++, Qt & QML Developer with a focus on Bluetooth
Experience in Bluetooth Application (GAP, HFP, A2DP, AVRCP, PBAP, MAP, SPP profiles) Development for Linux based IVI Product
Knowledge of Bluetooth Profiles & Porting different luetooth Stacks, USB, UART Drivers
Knowledge in Bluetooth Air-sniffer logs Profiling Tools (BPA-600)
Knowledge/Participation in Bluetooth or Phone Projection Inter-Operability (IOP) Test
Knowledge on Automotive Static Analysis Tools (QAC, CodeSonar, SonarQube, Coverity) & Coding Guidelines (MISRA)
Knowledge on Profiling, Memory Optimization Tools
Experience in Linux based Automotive Application Design or Yacto Buil
Excellent problem-solving skills, attention to detail, and the ability to troubleshoot telematics-related issues.
Effective communication skills and the ability to work in a collaborative, agile development environment.
Experience in working with Agile scrum methodology
Roles & Responsibilities
  Understand HMI/ GUI/ Functional specifications for IVI along with Bluetooth module
  Requirements Analysis, Design & Develop Complex Requirements for Bluetooth Module
  Perform code review & Ensure engineers adherence to standards
  Technically Guiding the team members & Ensure no technical escalation 
  Responsible for stabilization of software during car production events","Infotainment, C++, Linux, Automotive"
