Job Title,Company Name,Experience Range,Salary,Location,Posted Date,Openings,Applicants,Job Description,Keywords
Database Administrator II,CoinSwitch,3 - 8 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,421,"Monitor and Manage RDS Postgres related environments and infrastructure.
Be involved in everything related to relational (and also NoSQL) databases: design, maintenance, migrations, administration, configuration, etc.
Perform audits of existing databases, figure out possible improvements and ways to implement them efficiently.
Configure and monitor database servers and processes.
Work on backups, restores, and recovery models.
Analyse, solve, and correct issues in a timely manner.
Innovate automation for repeating database tasks.
Prepare documentation and specifications.
What You Should Have
3+ years of working experience in DB administration (SQL).
Experience in Database Administration - configuration, backup/restore, replication, etc.
Experience in ELK, Logstash, Kibana
Experience with databases of 1-10TB in size is a plus.
Degree in Computer Science, Engineering or other technology fields.
Ability to work in a fast-paced and high volume environment.
AWS Experience is a must.
Here's how we do things at CoinSwitch:
Customer-first: That s the North Star. Everything we do is to make our users investment experience better and simplified.
Ownership: We don t sport lab coats, but we experiment a lot. And we take ownership. We even have a catchphrase for this: Think big, fail fast, and build better.
Data-driven: The source of truth. Simple as that.
Fun: PS5, anyone? Or do you prefer Foosball? Or perhaps Carrom? And yes, our HR team has a whole list of activities: Disco nights, offsites, gift boxes, and more!
Speaking of lists, the perks and benefits are so extensive, this space isn't enough. Here are a few:
Parenthood: Up to 8 months of Maternity leave and 1 month of Paternity leave
Gender Reassignment Surgery: Be the best version of you! We ll support you and reimburse your medical bill.","Automation, Database administration, HR, SIP, Database Administrator, AWS, Monitoring, SQL, Investment"
Sr. Database Administrator,Clario,4 - 7 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,151,"Are you seeking a purposeful and rewarding Database Administrator career opportunity
Our IT Operations team is growing in India, and with big ambitions and a clear vision for the future, now is the time to join Clario!
What we offer:
Competitive compensation
Attractive benefits (security, flexibility, support and well-being)
Engaging employee programs
Great office location and facilities in Basavanagudi, Bangalore.
What youll be doing:
Ensure operation and maintenance of all Clario databases (SQL) supported by IT Operations in 24x7x365 environment. Scheduling and monitoring of database backup scripts, creation and management of database instances, data migration and upgrades. Maintain a high level of Customer Satisfaction in all aspects of Incident Management. Ensure system uptime and performance meets or exceeds business defined Service Level Agreements.
Responsible for the creation and management of database instances. This includes tasks such as user creation, creating and altering table spaces, configuring listeners and creating and managing rollback segments.
Responsible for the daily backup and data export of all database instances including hot backups and cold backups.
Document and execute changes on Production and non-Production environments, including (but not limited to) database configuration changes, database patches, and software updates.
Collaborate with Validation and RD Teams in support of the SDLC. Escalate issues to appropriate teams. Provide notification of scheduled releases to business stakeholders. Support developers with special database requests such as replication, configuration, archiving of data and database snapshots
Follow industry Best Practice and Guidelines to ensure that Database design and configurations are optimal. Minimize risks to system availability and security. Report all potential risks, operational failures, time constraint problems and extraordinary events that will negatively impact to the supervisor.
Perform Incident Management duties including (but not limited to) responding to operational help desk calls and tickets entered in Service Desk Management. This is primarily for database issues but will at times pertain to general system issues. Take appropriate action to resolve and/or escalate when necessary. Provide timely and accurate responses to maintain high levels of Customer Satisfaction.
Works as a technical resource for IT Projects and Product Management initiatives. Provide technical guidance, oversight, and status updates.
Report all potential risks, operational failures, time constraint problems and extraordinary events that could impact customers.
Performs tasks in accordance with IT and Corporate Standard Operating Procedures.
Perform after hours maintenance and/or on-call duties as needed.
What were looking for:
College/University degree or equivalent work experience.
Expert knowledge of SQL database administration including (but not limited to) installation, management, troubleshooting, patching, upgrading, and tuning.
Expert knowledge of SQL database backups, and recovery / restores.
Knowledge of systems used to monitor performance and availability of SQL databases, such as SQL Diagnostic Manager and Idera.
Experienced in redundant database design, using technologies such as Microsoft Clustering and Database Mirroring. Experience with technologies such as Transcactional Log Shipping for use in failover and Disaster Recovery situations.
High level of proficiency in Windows Operating Systems required.
Demonstrated experience in scripting for task automation.
Understanding of basic project management, such as project planning and time management.
Strong interpersonal skills needed to effectively communicate with customers and business stakeholders.
Strong troubleshooting skills and ability to perform root cause analysis.
Ability to understand and adapt to Clario s IT environment. Stay current with IT technologies and industry trends.","Scheduling, Project planning, Project SQL, Windows, Troubleshooting, microsoft, IT operations, Incident Monitoring"
Microsoft SQL Server DBA,Ideslabs,8 - 10 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,218,"Minimum 8+ years of experience which includes MSSQL in Database Administration & Development, System Analysis, Design, Security and Support of MS SQL Server diff, Testing, Development, Replication & Cluster Server Environments. Good experience with SQL Server Integration Services (SSIS), Analysis Services (SSAS), Reporting Services (SSRS), and Power BI tools.Experience in Migrating Database to AWS and Azure Cloud - 2-4 Years experience.
Experience in configuring backup strategy and in case of database failure, to recovery the database point in time.Redgate DB monitoring tool implementation, administration experience - 2 years experience .Involves multiple shifts and candidate should be willing to work in shifts ( First shift: Starts at 6:30 AM IST; Second Shift: starts at 10:00 AM IST)","Computer science, SSRS, Database administration, SQL Server integration services, Database, SSIS, System analysis, SQL Server dba, Monitoring, Analysis services"
DBA Professionals,Ideslabs,3 - 7 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,124,"Should have good Knowledge in MYSQL ,MARIADB, YUGABYTEDB
AND MONGODB.
Should have good Knowledge on Database Schema Designs.
Proficient in SQL query writing and optimizing the data.
Should have good knowledge on MYSQL and MariaDB Master - Slave replication Setup.
Strong knowledge on MariaDB Galera Cluster replication .
Should have good knowledge on Database backup and Disaster recovery.
Good Knowledge on point in time recovery of Database.
Performance Tunning of Database.
Should have knowledge on Installation of
MYSQL ,MARIADB ,YUGABYTEDB on Kubernetes Cluster .","Payroll, devops, Consulting, MySQL, Disaster recovery, Schema, Database administration, Database, MongoDB, SQL"
Oracle DBA,Wonese,3 - 8 years,Not Disclosed,Mumbai,30+ days ago,1,605,"Oracle DBA | Wonese

Location: Mumbai

Salary: Market

Job Description: Oracle DBA with over 3+ years experience maintaining Oracle Database running on Red Hat Linux and Windows.

Job Responsibilities:

Experience in managing the entire gamut of Oracle Database Administration activities under Solaris, Linux, IBM- AIX, HP- UX, Oracle Solaris on SPARC Machines.

Expertise in performed database (DB) tuning, performance monitoring, troubleshooting and administering the database processes; successfully established and maintained sound backup and recovery policies & procedures.

Skilled in identifying database requirements by interviewing customers, analysing department applications, programming & operations, evaluating existing systems and recommending solutions by defining database physical structure & functional capabilities, database security, data back- up & recovery specifications, Implementation of oracle EBS standard security practices.

Technical Expertise in production of Oracle entailing database backup & restoring, killing blocking sessions, setting parameters, detaching attaching and scheduling scripts.

Rich experience in managing the troubleshooting of Oracle EBS R12.2, R12.1 and 11i EBS and Single Instance/ RAC issues.

Proficient in resolving technical challenges and providing appropriate solutions to fulfil customers needs as / when required.","HP-UX, Linux, Solaris, database security, Database, Scheduling, Windows, Troubleshooting, Oracle e-business suite"
SQL Server/Azure Database Administrator- Bangalore/ Mangalore,E SoftSys,5 - 9 years,5-10 Lacs P.A.,Mangaluru/Mangalore,13 days ago,1,3610,"ÃÂ Excellent knowledge of relational database design concepts, coding of functions, triggers and procedures, debugging and tuning SQL
ÃÂ Knowledge and experience working with SQL Server databases, including advanced SQL and T-SQL

Required Candidate profile
ÃÂ 5 to 9 years of experience in production environments with both SQL on-premise installations and SQL Azure
ÃÂ Ability to work in a dynamic multi-team environment as well as independently","SQL Database, Replication, SQL Azure, Performance Tuning"
Lead Database Administrator,Infinite Computer Solutions India Pvt. Ltd.,4 - 6 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,118,"Candidate should have 4-6 years of real time production support experience.
Note : Candidate should be ready to support night shift from India location, support weekend shifts/on-call
Manage and maintain SQL Server databases to ensure high availability, optimal performance, and data integrity
Stay abreast of the latest SQL Server versions and implement industry best practices for efficient database management
Configure and maintain SQL Server and Windows Clustering for high availability and failover protection
Perform regular patching and upgrades of SQL Server instances to keep them up to date and secure
Setup data growth jobs, reports to report usage of resources, capacity planning
Perform performance tuning and optimization of SQL Server databases to enhance system responsiveness
Work with application teams to check for query improvement, suggesting index changes to queries
Plan and execute database migration projects, including on-premises to on-premises and on-premises to cloud migrations (Azure & AWS)
Utilize shell scripting and/or PowerShell scripting to automate routine database tasks and streamline operations
Develop and maintain automation jobs to improve the efficiency and reliability of database management processes
Implement robust database security measures to safeguard sensitive data and ensure compliance with industry standards
Identify opportunities to automate repetitive database management tasks and implement appropriate solutions
Work effectively within a cloud environment, leveraging cloud-based databases and services
Coordinate with all stakeholders for scheduled downtime of servers, applications","Performance tuning, Automation, Production support, Database management, Shell scripting, data integrity, Windows, SQL, Capacity planning"
Software Engineer (Database Administrator),Eurofins,4 - 7 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,334,"Aspiring to be an part of the Release Deployment and Environments team that is tasked to develop cloud native solutions and on Premises solution effectively , Configure and maintian SQL databases servers by leveraging automation practice to provide value to the Program/Organization
Need to be a firm beliver that both a high-quality team and high-quality scripting are critical to deliver positive results consistently.
Job description:
The Data Base Administrator (DBA) is responsible for providing technical support for the database environment including overseeing the development and organization databases
Responsible for Database support, troubleshooting, planning, and migration.
Implement daily reports to highlight Backup failures, Disk space issues and Job failures.
Rebuilding the indexes on regular intervals and placing table/non-clustered index
Troubleshooting of SQL Server performance issues using SQL Server Profiler, Trace, Index tuning wizard
Design and implement comprehensive Backup plan and disaster recovery strategies.
Create, deploy, configure and monitor complex SSIS, SSRS and CDC
Automate task which been historically done manually using PowerShell, T-sql or Command line utilities.
Knowledge Azure Cloud, NO SQL, MongoDB
Proven experience in SQL Server Database Administration Activities
Strong Experience Installing and Managing SQL Server all the version, configuration and applied hotfix and service pack
Implement and maintain database security
Strong Experience in Database backup and restoration in standalone and cluster environments
Perform all database and server integrity check
Regular Check Database performance and performance statistics using the profiler research and resolve issues.
Configure Mail server , configure jobs to check database integrity and fragmentation's.
Strong familiarity with each layer in MS SQL architecture for quick RCA
Experience SQL Server cluster environments. Experienced in setting up SQL Server Always on Availability group
Every month check database and maintain database growth.
Hands on experience on database \ Windows issues monitoring and troubleshooting.
Good exposure in Database and SQL Performance Tuning.
Good knowledge in T-SQL scripting, table insert and update join statements
Hands on experience ITIL process , experience in at least one ticketing tool handling service, incident , problem or change tickets
Possess excellent English communication skills, both verbal and writing skills.
Added advantage skills:
Good to have knowledge developing and maintaining ETL tools and platforms such as SSIS, SSRS
Added advantage writing power shell script s to automate DBA routine task
Knowledge on Azure Cloud , NO SQL, MongoDB , Good to have experience Migrating SQL Server from On-Premises to Azure Cloud.
Added advantage knowledge Agile/Scrum process by attending daily stand-ups and Sprint Planning sessions.
knowledge, monitoring tools like SOLARWINDS
Possession of either MS SQL DBA Certification or Microsoft Azure Solutions Certification would be a plus
Desired Technical Stack:
Scripting : TSQL, PowerShell
Platforms : Windows.
Database : MS SQL SERVER, MongoDB
Ticketing Tools: JIRA, Service now
Operating System: Windows
Cloud Environment : MS Azure
Version Control Tool : Azure Devops , TFS","Performance tuning, Automation, MS SQL, SSRS, Disaster recovery, Windows, SSIS, Troubleshooting, JIRA, Technical support"
Software Engineer ( Database Administrator),Commissum (eurofins Cyber Security Uk),3 - 7 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,169,"Aspiring to be an part of the Release Deployment and Environments team that is tasked to develop cloud native solutions and on Premises solution effectively , Configure and maintian SQL databases servers by leveraging automation practice to provide value to the Program/Organization
Need to be a firm beliver that both a high-quality team and high-quality scripting are critical to deliver positive results consistently
The Data Base Administrator (DBA) is responsible for providing technical support for the database environment including overseeing the development and organization databases
Responsible for Database support, troubleshooting, planning, and migration.
Implement daily reports to highlight Backup failures, Disk space issues and Job failures.
Rebuilding the indexes on regular intervals and placing table/non-clustered index
Troubleshooting of SQL Server performance issues using SQL Server Profiler, Trace, Index tuning wizard
Design and implement comprehensive Backup plan and disaster recovery strategies.
Create, deploy, configure and monitor complex SSIS, SSRS and CDC
Automate task which been historically done manually using PowerShell, T-sql or Command line utilities.
Knowledge Azure Cloud, NO SQL, MongoDB
Proven experience in SQL Server Database Administration Activities
Strong Experience Installing and Managing SQL Server all the version, configuration and applied hotfix and service pack
Implement and maintain database security
Strong Experience in Database backup and restoration in standalone and cluster environments
Perform all database and server integrity check
Regular Check Database performance and performance statistics using the profiler research and resolve issues.
Configure Mail server , configure jobs to check database integrity and fragmentation s.
Strong familiarity with each layer in MS SQL architecture for quick RCA
Experience SQL Server cluster environments. Experienced in setting up SQL Server Always on Availability group
Every month check database and maintain database growth.
Hands on experience on database \ Windows issues monitoring and troubleshooting.
Good exposure in Database and SQL Performance Tuning.
Good knowledge in T-SQL scripting, table insert and update join statements
Hands on experience ITIL process , experience in at least one ticketing tool handling service, incident , problem or change tickets
Possess excellent English communication skills, both verbal and writing skills.
Added advantage skills:
Good to have knowledge developing and maintaining ETL tools and platforms such as SSIS, SSRS
Added advantage writing power shell script s to automate DBA routine task
Knowledge on Azure Cloud , NO SQL, MongoDB , Good to have experience Migrating SQL Server from On-Premises to Azure Cloud.
Added advantage knowledge Agile/Scrum process by attending daily stand-ups and Sprint Planning sessions.
knowledge, monitoring tools like SOLARWINDS
Possession of either MS SQL DBA Certification or Microsoft Azure Solutions Certification would be a plus
Desired Technical Stack:
Scripting : TSQL, PowerShell
Platforms : Windows.
Database : MS SQL SERVER, MongoDB
Ticketing Tools: JIRA, Service now
Operating System: Windows
Cloud Environment : MS Azure
Version Control Tool : Azure Devops , TFS","Performance tuning, Automation, MS SQL, SSRS, Disaster recovery, Windows, SSIS, Troubleshooting, JIRA, Technical support"
Database Administrator,CLO Virtual Fashion,5 - 10 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,135,"In this position, you will head up developing the architecture to elevate integrity and security for our service so that our service can be developed in good condition.
Responsibilities
A professional Database Administrator (DBA) will be responsible for the architecture, performance, integrity, and security of CLO Software's database.
Maintain MSSQL on Azure and AWS Cloud Platforms.
Design relational database schema and query tuning.
Ensure proper monitoring of performance, security, and availability of databases.
Optimize database for slow queries, server resources and troubleshoot for any database related issues.
Installation, configuration and upgrading of application software databases.
Handle common database procedures such as upgrade, backup, recovery, migration, etc.
Design, create and implement database systems based on the project team requirements.
Collaborate with other team members and stakeholders.
Prepare documentation and specifications
Requirements
Bachelors Degree or equivalent experience in Computer Science, Technology, or a related field of study
Over 5 years of experience as a MSSQL DBA
Logical and physical data modeling of relational database and tuning
Concise verbal as well as written communication skills with colleagues who speak English as a second language
Strong proficiency with Microsoft SQL, and ideally its variants in other popular RDBMS
Excellent working experience in design, optimization, data backup, recovery, security, and integrity
Problem solving skills and ability to think algorithmically
Proven knowledge of SQL Servers, Cpanels, MySQL
Strong analytical, problem-solving, and decision-making skills
Plus if you have
Automation and programming skills for change management
Privacy critical system
Benefits:
- Competitive salary and benefit
- Full-time employment
- Medical Insurance
- PTO
- International + modern working environment
- Young and fast-growing team
- Flexible working hours and policies","Automation, Change management, Data modeling, RDBMS, MySQL, Schema, Animation, Monitoring, SQL"
Database Administrator,"Iquest Solutions Corp, Usa",5 - 6 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,82,"Responsible for database configuration, reliability, recoverability, performance, and the installation, maintenance, and upgrade of database software and related components. Responsible for providing operational database support for databases on many different DBMS (database management systems) software levels and versions, utilizing a wide variety of DBMS features, on many different operating system platforms for applications of differing complexities, disaster priority, mission critical designation, strategic initiatives, degree of standardization, practices, and usage of third party software. Such responsibilities typically include advanced featured databases for complex environments for high priority applications.
The following skills and experience are required for this position:
Strong knowledge of database management systems such as SQL Server, MS SQL, Azure SQL, MySQL
Manage all aspects of database design, schema design, including implementation, maintenance, replication, audits, performance, and the ability to generate reports
Knowledge of database security and backup and recovery procedures
Experience in database administration, including installation, configuration, user administration, monitoring, patching, and maintenance of database systems.
Experience with systems administration in a Linux based environment
Strong oral and written communications skills
The ideal candidate would have the following:
Bachelors Degree in Computer Science, Software Engineering, or other related technical discipline
Minimum 5 years of experience in Database Administration
Azure DBA Certifications
Experience in containerization technologies, such as Docker or Kubernetes","Computer science, MS SQL, Linux, Database design, database security, MySQL, Schema, Database administration, DBMS, Monitoring"
DB 2 DBA Professional,Quarks Technosoft,7 - 10 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,16,"Minimum of 6-10 years for experience with db2 database design , Installation , Upgrade , Patching , administration and maintenance in distributed environments.
Strong hands-on exp on most of the DB2 database versions and its features.
Strong DB2 Database Administration and troubleshooting skills.
Experience in upgrading Various db2 version to the latest.
Experience in migrations and upgrade of database in heterogeneous platform.
Strong hands-on exp on of DB2 Utilities like Load / Explain / Reorg / Runstats / db2top / db2advis / db2icrt / etc
Strong hands-on exp on upgrading inplace and out of place upgrades.
Exp upgrading from db2 8.0 to latest 11.5 purescale and non-purescale.
Exp upgrading from db2 10.5 to 11.5 purescale and non-purescale.
Experience on upgrading db2 9.7.400.501 to 11.5 on windows 2008R2Enterprise
Experience rollback,downgrade in case of upgrade and patch failures,
Strong experience in SQL Performance tuning as per application requirement.
Experience in DB2 Database Administration on various OS including LUW like RHEL , AIX , Z / os , Windows(2008 / 2012) , Linux etc
Candiadte should be well versed with recent new db2 features and suggesting client accordingly.
Very strong experience in applying install fixpacks,interim fixpacks.
hands on exp in HACMP/HADR backup/restore,replication and Import/Export and ingest utility and cloning.
Extensive experience in TSM Infrastructure. Knowledge on Storage and Network configuration.
Ability to solve HA issues related to HADR, MQ Series, and Replication methods.
Experience in setting up monitoring as per best practice for databases.
exp in unix scripting, to fix or automate repeative activities
Additional databases experience like oracle,postgres,mssql,mysql more advantage.
exp in dev-ops- tooling would be handy, some experience of git, Jenkins,Docker","Aix, Performance tuning, Linux, Database design, MySQL, Oracle, Troubleshooting, Monitoring, SQL, TSM"
Oracle Service Bus Developer (OSB),S3B Global,8 - 9 years,Not Disclosed,Kolkata,14 days ago,1,14,"The Integration Engineer is responsible for the design, implementation, and maintenance of theorganization s Service Oriented Architecture (SOA), Oracle Service Bus (OSB), and Business Process Management (BPM) systems. The Integration Engineer will be responsible for ensuring the timely and accurate delivery of integration solutions and services to internal and external customers.
Requirements :
Bachelor s degree in computer science or related field.
5+ years of experience in integration, SOA, OSB, and BPM.
Experience with web services, messaging systems, and database technologies.
Demonstrated technical problem-solving abilities.
Excellent written and verbal communication skills.
Ability to work independently and in a team environment.","Computer science, Oracle Service Bus, Web services, SOA, Database, HTTP, Business process management, Bpm, OSB"
Database Administrator,Global Talent Exchange,7 - 10 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,67,"Primary responsibility is implementing, maintaining, and supporting Microsoft SQL databases in a 24/7 highly active environment.
Daily monitoring and analysis of databases and database servers to ensure continuance of operations
Installing and maintaining SQL Server database systems. Maintaining the database systems includes but is not limited to ensuring successful backups, resolving system issues, opening cases with technical support to resolve issues, monitoring the success and failure of automated jobs, monitoring system availability, updating system documentation, system and database recovery, etc.
Database performance analysis and tuning to ensure optimal system performance. Major areas of support in this area will include sizing, throughput, scalability, and dependability Ensure the security of databases
Plan, architect, and maintain Microsoft SQL database backup and recovery solutions alongside the backup team.
Perform restorations of backups in case of system failure or data loss
Review all changes to existing production databases to ensure that such changes do not negatively impact database performance or reliability
Promote database changes through the software development lifecycle process
Provide end-to-end technical support and problem resolution
Maintain current database architecture and identify areas where technical debt, performance tuning, and system stability improvements can be made.
Design, document, and promote security best practices, policies, standards, and protocols.
Working with development and systems teams to perform application and database tuning.
Migrating Databases to newly built servers/clusters from SQL Server 2008 to SQL Server 2014 or 2016.
Set up, test, and maintain business continuity/disaster recovery infrastructure database and applications using transactional replication, Database mirroring, clustering, and availability groups.
Tuning queries that are running slow using Profiler and Statistics I/O by using different Methods in terms of evaluating joins indexes, updating Statistics, and code modifications.
Monitor and modify performance using execution plans and index tuning.
Perform routine DBA activities, such as setting user permissions and resolving space issues on Production and lower environments as well as configuring maintenance plans.
Key Area:
Replication
SSIS (SQL Server Integration Services)
Performance tuning Qualifications Education and/or Experience
Bachelors degree in computer science from a four-year college or university; and 7+ years experience as a Production SQL Server DBA or equivalent combination of education and experience.
Experience in Performance Tuning and Optimization, using native monitoring and troubleshooting tools.
Advanced T-SQL experience.
Proficient with Windows PowerShell or similar scripting language.
Advanced knowledge of database structure and theory
Advanced knowledge of High Availability (HA) and Disaster Recovery (DR) options for SQL Server.
Ability to define problems, collect data, establish facts, and draw valid conclusions. Must be willing to communicate
Good communication and documentation skills.","Performance tuning, Powershell, Disaster recovery, Windows, SSIS, Troubleshooting, Technical support, SQL"
Enterprise Tech & Business Arch (DBA),Global Talent Exchange,4 - 8 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,18,"The incumbent will work closely with Enterprise Architect and Project leaders across theorganization supporting various DBA needs.
More specifically s/he will lead the following responsibilities:
Serves as a SPOC for all database management related needs
Manage installation and configuration of a new SQL Server, Azure SQL, Cosmos DB, etc.databases

Migrate existing SQL Server instances to Azure SQL or provision a new Azure SQL database
Handle the transfer of data from the existing system to the new platform
Manage structured and unstructured data stored in Very Large Databases (VLDB)

Create and maintain database standards and policies
Support database design, creation, and testing activities
Modernise existing applications with Azure SQL Managed Instance
Manage database availability and performance, including incident and problemmanagement

Administering database objects to achieve optimum utilization
Defining and implementing event triggers that will alert on potential database performanceor integrity issues

Performing database housekeeping, such as tuning, indexing, etc. and Automate commonmanagement tasks using PowerShell
Monitoring usage, transaction volumes, response times, concurrency levels, etc.

Identifying reporting, and managing database security issues, audit trails, and forensics
Designing database backup, archiving, and storage strategy
Developing and maintaining capacity plans
Year One Critical Success Factor

Successfully own and manage all databases for entire BBL
Successfully manage database configuration including installing and upgrading software andmaintaining relevant documentation
Successfully complete planned data migration to Azure cloud data lake

Professional Experience / Qualifications
Have an IT, computer science, or engineering educational background with at least 5 years ofexperience as DBA
At least 2 years of experience as Azure DBA
Need to be conversant with structured query language (SQL) and relevant database technologies (whether proprietary or open source)

Experience implementing and managing databases in Azure cloud
Hands-on experience working on cloud data warehouses
Experience with Azure Infrastructure management is a plus
Experience in working in an on-site & off-shore model, handling stakeholders from various
locations

Excellent problem-solving and analytical skills
Excellent communication, teamwork, and negotiation skills
Good organizational skills

Flexibility and adaptability
Excellent business relationship and user support skills
Self-starter, with the ability to work and execute independently with minimal oversight","Data migration, Architecture, Database design, Infrastructure management, Powershell, Problem management, Open source, Monitoring, Auditing"
Oracle DBA,Wonese,3 - 8 years,Not Disclosed,Mumbai,30+ days ago,1,881,"Oracle DBA with over 3+ years experience maintaining Oracle Database running on Red Hat Linux and Windows.

Job Responsibilities:

Experience in managing the entire gamut of Oracle Database Administration activities under Solaris, Linux, IBM- AIX, HP- UX, Oracle Solaris on SPARC Machines.

Expertise in performed database (DB) tuning, performance monitoring, troubleshooting and administering the database processes; successfully established and maintained sound backup and recovery policies & procedures.

Skilled in identifying database requirements by interviewing customers, analysing department applications, programming & operations, evaluating existing systems and recommending solutions by defining database physical structure & functional capabilities, database security, data back- up & recovery specifications, Implementation of oracle EBS standard security practices.

Technical Expertise in production of Oracle entailing database backup & restoring, killing blocking sessions, setting parameters, detaching attaching and scheduling scripts.

Rich experience in managing the troubleshooting of Oracle EBS R12.2, R12.1 and 11i EBS and Single Instance/ RAC issues.

Proficient in resolving technical challenges and providing appropriate solutions to fulfil customers needs as / when required.","HP-UX, Linux, Solaris, database security, Database, Oracle DBA, Scheduling, Windows, Troubleshooting"
Database Administrator (No SQL),Hilabs,2 - 5 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,434,"Optimize database performance through query analysis and tuning.
Collaborate with developers to design efficient database schemas and optimize queries.
Troubleshoot and resolve database-related issues promptly.
Ensure high availability and disaster recovery readiness of databases.
Monitor database activity and proactively address potential issues.
Define and enforce data access and security policies in collaboration with stakeholders
Stay up-to-date with advancements in database technologies and best practices.
MANDATORY SKILLS:
Bachelor s degree in computer science, Information Technology, or related field.
Proven experience as a Database Administrator or similar role.
Strong proficiency in SQL and NoSQL databases (e.g., MongoDB).
Excellent knowledge of Apache Solr and its integration.
Familiarity with database design principles and normalization.
Extensive experience in database performance tuning and optimization techniques.
Proficient in writing and optimizing complex SQL and NoSQL queries.
Understanding of database backup and recovery procedures.
Solid understanding of data security and privacy practices.
Exceptional problem-solving skills and meticulous attention to detail.
Strong communication and collaboration skills.
Relevant certifications (e.g., MongoDB Certified DBA, Solr Certified Professional) are a plus.
Provide mentorship and technical guidance to the team.
Perform routine database maintenance tasks, including applying patches and updates.","Computer science, Performance tuning, Data management, Database design, Disaster recovery, h1b, Healthcare, Apache, Information technology, SQL"
Database Administrator - Engineering,Groww,3 - 6 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,167,"Analyze solutions and implement best practices for database cluster and its components.
Engage in service capacity planning and demand forecasting, performance analysis, and system tuning.
Provide database expertise to engineering teams (for example through reviews of database migrations, queries and performance optimizations).
Work on automation of database infrastructure and help engineering succeed by providing self-service tools.
Work with peer SREs to roll out changes to our production environment and help mitigate database-related production incidents.
Support and debug database production issues across services and levels of the stack.
Influence and create new designs, architectures, standards, and methods for large-scale distributed systems.
Make monitoring and alerting alert on symptoms and SLOs.
Document every action so your learnings turn into repeatable actions and then into automation.","Automation, Demand forecasting, Debugging, Database, Performance analysis, Database Administrator, Distribution system, Monitoring, Financial services, Capacity planning"
Cassandra DBA,Diverse Lynx,3 - 7 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,54,"A Cassandra DBA (Database Administrator) is responsible for the administration, maintenance, and optimization of Cassandra databases within an organization
They play a crucial role in ensuring the availability, performance, and scalability of the Cassandra database environment
Here is a general job description for a Cassandra DBA:
Responsibilities:
Database Administration: Install, configure, and maintain Cassandra database clusters in both development and production environments
Manage database schemas, tables, indexes, and user permissions
Perform database backups, recovery, and restoration activities
Performance Monitoring and Tuning: Monitor the performance and health of Cassandra clusters
Identify and resolve performance bottlenecks, slow queries, and resource utilization issues
Optimize database configurations, query performance, and data modeling for improved efficiency and scalability
Capacity Planning: Monitor database growth and plan for future capacity needs
Estimate storage requirements and work with infrastructure teams to ensure adequate resources are provisioned
Scale up or scale out the database infrastructure as needed to accommodate data growth
Data Replication and High Availability: Configure and manage Cassandra replication strategies to ensure data availability and durability
Implement data replication across multiple data centers and handle replication challenges, such as consistency and latency
Security and Access Control: Implement and enforce database security measures, including authentication, authorization, and encryption
Set up user roles and permissions to control access to databases and data
Regularly review and update security configurations to address emerging threats and vulnerabilities
Database Monitoring and Alerting: Set up database monitoring tools to proactively identify performance issues, errors, and anomalies
Create and configure alerts to notify relevant teams of critical database events
Respond to database alerts and take appropriate actions to resolve issues","Access control, Resource utilization, Monitoring tools, Data modeling, cassandra, database security, Database administration, Database Administrator, Performance monitoring, Capacity planning"
Sr. DBA Administrator,MNR Solutions,5 - 8 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,269,"Hiring for Sr. DBA Administrator for Bangalore location with 5-8 years of experience
Skills
Install and configure database servers
Develop database utilities and automated reporting
Create shell scripts for task automation
Analyze and tune database for optimal efficiency
Restore and recover corrupted databases
Install and test upgrades and patches
Evaluate and recommend new database technologies
Evaluate and provide implementation guidelines for database replication and redundancy","Automation, DBA Administrator, Database, Testing"
