Job Title,Company Name,Experience Range,Salary,Location,Posted Date,Openings,Applicants,Job Description,Keywords
Java Full Stack Developer,Servient Inc,4 - 9 years,Not Disclosed,Pune,30+ days ago,1,39,"Skills and Experience Required:
The Java Full Stack Developer will work closely with the Solutions Architect and Technical Lead to develop services using JAVA.
Strong experience in JAVA and web API. (Elastic Search)
Strong experience in working with databases.
The Java Full Stack Developer will design, implement, and test code according to Product development standards while ensuring alignment with ongoing strategy.
Develop programs to extract data from websites, public datasets and subscription services. Experience in XML, JSON (structured), and unstructured data parsing.
Manipulate data and save it in a logical, organized manner. Analyze data to drive better business decisions.
Essential Skills Required:
Experience in Java Java/J2EE, web development experience, and elastic search.
In-depth experience in database and authentication
Experience with JSP, Servlets, Spring, Hibernate or EJB3, REST API, and Struts.
Desirable technology experience: AJAX
Experience running and creating reports in an analytical tool or in a business intelligence setting
Experience with web scraping, text mining, and machine learning.
Should be an individual contributor
Academic Qualifications:
Bachelors or Master s degree in Computer Science.","Java, Business Intelligence, Hibernate, Rest, Computer Science, Struts, J2Ee, Spring, Machine Learning, Elastic Search"
Senior Engineers,Augusta Infotech,3 - 8 years,Not Disclosed,Kochi,30+ days ago,1,Less than 10,"3 years of experience in Java/J2EE

At least 2 years of experience in ATG product suite

Strong Knowledge in ATG Concepts - Nucleus, Droplets, Form Handlers, Repositories

Experience in ATG Store, Service Center or Merchandising

Knowledge in integrating with Search Engines

Knowledge in Unix commands and scripts is preferred","service center, search engines, product, atg, unix commands, java j2ee, nucleus, experience, merchandising, knowledge"
Senior Engineers,Augusta Infotech,3 - 8 years,Not Disclosed,Kochi,30+ days ago,1,Less than 10,"3 years of experience in Java/ J2EE

At least 2 years of experience in ATG product suite

Strong Knowledge in ATG Concepts - Nucleus, Droplets, Form Handlers, Repositories

Experience in ATG Store, Service Center or Merchandising

Knowledge in integrating with Search Engines

Knowledge in Unix commands and scripts is preferred","service center, search engines, unix commands, repositories, java j2ee, ATG Concepts, unix, knowledge"
Onedirect Software Development Engineer (SDE-2),OneDirect,2 - 5 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,270,"OneDirect is hiring for an SDE II role having experience of 2 to 5 years. We are looking for people who love technology, want to work at a product company with real revenues in Bangalore.
Who are weOneDirect is an Enterprise Software company working with fortune 1000 companies in helping them improve customer experience across touch points.
  Why should you join
We have a complex stack and use a lot of technologies (so learning curve is steep) - nginx + tomcat + mongodb + Cassandra + spinnaker + mysql + memcache + node.js + faye + rabbitmq + java + j2ee +Android + Couchbase+ NoSql + Zookeeper + Jenkins + Chef
Get to work with smart and passionate people
Build something of lasting impact for the world from India
Roles Responsibilities
Design and build applications.
Collaborate with cross-functional teams to define, design, and ship new features.
Unit-test code for robustness, including edge cases, usability, and general reliability.
Continuously discover, evaluate, and implement new technologies to maximize development efficiency.
Write clean, maintainable code while rapidly iterating and shipping
Participate in all phases of development, from design to implementation, unit testing, and release. Mentor lead the team


Qualifications
Strong knowledge of Core Java, J2EE, Spring, Hibernate, Kafka, Elastic Search, RabbitMQ, Cassandra
Knowledge of Linux, Haproxy, Nginx, Jenkins, Docker, Kong
Should have experience in managing and mentoring a team.
A solid foundation in computer science, with strong competencies in data structures, algorithms, and software design.
Have a penchant for solving complex and interesting problems.
Worked in an environment with high levels of ownership and commitment
Excellent coding skills should be able to convert design into code fluently Good skills to write unit integration tests with reasonable coverage of code interfaces - TDD is a plus
Experience in building highly scalable business applications, which involve implementing large complex business flows and dealing with huge amount of data.
Experience with multi-threading and concurrency programming
 ","Concurrency Programming, Core Java, Hibernate, Software Development, Algorithms, Node . Js, Data Structures, J2Ee, Spring, Elastic Search"
Urgent Hiring | Java Developer | Bangalore/Mumbai/Pune/Noida,Infogain,4 - 6 years,Not Disclosed,Noida,7 days ago,1,937,"Job Description:

Experience in Core Java, J2EE, EJB, Soap/Restful web services
Should have experience on Hibernate, Spring, Spring Boot, Maven, JPA
Must have developed/worked on micro services from start till end
Good verbal and written communication are a must
Should have exposure to Database Schema design, PL/ SQL coding on Oracle, writing DDL, DML, and complex queries.
Good to have experience SDLC, AGILE and SCRUM methodologies""","Spring Boot, core Java, J2Ee"
Senior Engineers,Augusta Infotech,3 - 8 years,Not Disclosed,Kochi,30+ days ago,1,Less than 10,"Job Description : -

3 years of experience in Java/ J2EE

At least 2 years of experience in ATG product suite

Strong Knowledge in ATG Concepts - Nucleus, Droplets, Form Handlers, Repositories

Experience in ATG Store, Service Center or Merchandising

Knowledge in integrating with Search Engines

Knowledge in Unix commands and scripts is preferred","product, search engines, integrating, atg, unix commands, java j2ee, center, merchandising"
Java Developer,Crosslynx Technologies Services,4 - 7 years,10-17 Lacs P.A.,"Noida,Uttar Pradesh",3 days ago,4,321,"Company Crosslynx US LLC
Location India Division, A-50, Second Floor, Sector-67, Noida-201301
Position Junior Java Developer
Department  Software
Experience  4-7 years

DESIRED CANDIDATE PROFILE
Responsibilities:
Designing, coding and debugging of Java, J2EE application systems
Object-oriented Design and Analysis (OOA and OOD)
Evaluate and identify new technologies for implementation
Ability to convert business requirement into executable code solution
Provide leadership to technical team
Ability to analyze and resolve technical query in project execution
Knowledge & Experience:
Experience in Java/J2EE applications from 4-7 years.
Proficiency in Core Java, J2EE, XML, Struts, Spring, Hibernate, JMS
Database (Oracle/SqlServer/MySQL)
Core Java Language (Collections, Concurrency/Multi-Threading, Socket Programming, RMI, Localization, JDBC)
Web Technologies (Struts/Struts 2, Hibernate, JSP, Restful Services, Web Services SOAP, HTML/DHTML, JavaScript, Angular JS)
IDE Eclipse, Repository Tool (Git, Perforce)","Hibernate Framework, Java Spring Boot, Java Development, Object Oriented Programming, JMS, XML, MySQL, Struts Framework, Soap Web Services, J2Ee Architecture, Javascript Frameworks"
Sr. Java Developer I,Bottomline Media,3 - 5 years,Not Disclosed,Kolkata,7 days ago,1,168,"The Senior Software Developer is involved in all stages of development including planning, implementation, testing, documentation, release and product support; work to debug and implement new changes to systems as they are prioritized
He/she must have good inter-personal, oral and written communication skills and have strong problem-solving skills with an aptitude for learning
Responsibilities:
Implement new features and modifications
Develop code for system changes or new modules within Bottomline core technology and architecture according to specifications and standards
Participates and contribute in formal and informal code reviews
Prepares and executes accurate unit test plans, test data, and test modules and scripts
Documents code changes and unit test results per Best Practices
Performs production support and troubleshooting and maintenance (defect resolution)
Required Skills:
Expert level understanding of all phases of SDLC, preferably with Agile methodology.
Strong coding experience with Java , J2EE , SQL JavaScript.
Strong Knowledge in spring , spring boot and docker
Knowledge in testing framework like Junit, Mockito
Good Knowledge in REST API design and implementation.
Knowledge in Postgresql / Oracle
Solid experience developing with SQL queries, stored procedures, views and triggers for Oracle databases.
Understanding of multi-tier architecture, Web based development, and Services Oriented Architecture.
Excellent communication (verbal and written) and interpersonal skills. Able to step into complex situations and take responsibility.
Solid knowledge working with version control systems like GitLab and build tools like maven.
Strong problem solving and conflict resolution skills.
Preferred Skills:
Able to guide junior developers.
Ability to learn and master internal frameworks quickly.
Deep knowledge in writing complex unit tests.
XML and knowledge of generating Java data binding code from XSDs
Experience with Agile methodology.
Experience developing complex financial applications.
Education and Experience:
3+ years of experience as full stack developer.
Bachelor s degree in computer science or equivalent","Automation, Production support, Coding, XML, Javascript, J2Ee, Stored procedures, Oracle, Troubleshooting, SDLC"
Sr. Java Developer I,Bottomline Technologies,4 - 8 years,Not Disclosed,Kolkata,7 days ago,1,86,"The Senior Software Developer is involved in all stages of development including planning, implementation, testing, documentation, release and product support; work to debug and implement new changes to systems as they are prioritized
He/she must have good inter-personal, oral and written communication skills and have strong problem-solving skills with an aptitude for learning
Responsibilities:
Implement new features and modifications
Develop code for system changes or new modules within Bottomline core technology and architecture according to specifications and standards
Participates and contribute in formal and informal code reviews
Prepares and executes accurate unit test plans, test data, and test modules and scripts
Documents code changes and unit test results per Best Practices
Performs production support and troubleshooting and maintenance (defect resolution)
Required Skills:
Expert level understanding of all phases of SDLC, preferably with Agile methodology.
Strong coding experience with Java, J2EE, SQL JavaScript.
Strong Knowledge in spring, spring boot and docker
Knowledge in testing framework like Junit, Mockito
Good Knowledge in REST API design and implementation.
Knowledge in Postgresql / Oracl
Solid experience developing with SQL queries, stored procedures, views and triggers for Oracle databases.
Understanding of multi-tier architecture, Web based development, and Services Oriented Architecture.
Excellent communication (verbal and written) and interpersonal skills. Able to step into complex situations and take responsibility.
Solid knowledge working with version control systems like GitLab and build tools like maven.
Strong problem solving and conflict resolution skills.
Preferred Skills:
Able to guide junior developers.
Ability to learn and master internal frameworks quickly.
Deep knowledge in writing complex unit tests.
XML and knowledge of generating Java data binding code from XSDs
Experience with Agile methodology.
Experience developing complex financial applications.
Education and Experience:
3+ years of experience as full stack developer.
Bachelor s degree in computer science or equivalent","Automation, Production support, Coding, XML, Javascript, J2Ee, Stored procedures, Oracle, Troubleshooting, SDLC"
LIMS Implementation Specialist ( For kuwait),Virtus Innovative Solutions,2 - 7 years,Not Disclosed,"New Delhi,Delhi",10 days ago,1,488,"Role & responsibilities
Configure and customize LIMS software to meet client specifications.
Provide comprehensive training to laboratory staff and users to ensure effective LIMS utilization.
Offer ongoing user support, troubleshoot issues, and ensure optimal LIMS performance.
Maintain detailed documentation of LIMS configuration, processes, and user guides.
Utilize knowledge of web services and APIs to enhance LIMS integration with 3rd party systems.
Work with reporting tools and SQL programming to extract and analyze data effectively.

Preferred candidate profile
Bachelor's degree in a relevant field (BSc / MSc / BEng / MCA).
Strong database knowledge, particularly in MS SQL Server.
Proficiency in web-based development, including Java, J2EE architecture, JavaScript, JSP, Php, and DHTML/Web Page development.
Experience with reporting tools and SQL programming.
Knowledge of laboratory instruments and systems integration.
2-4 years of software domain experience.
Minimum of 2 years of experience in LIMS or LabVantage systems

Perks and benefits
As per industry standard","JSP, Javascript, PHP, J2Ee Architecture, DHTML, Java"
Java Developer (Middleware),Paytm,1 - 3 years,Not Disclosed,Noida,13 days ago,1,1616,"Experience in handling the scaled product individually.
Must have experience with LLD /HLD
Must have experience in Kafka and Elastic search.
Good to have experience in Distributed Systems.
Experience in frameworks Spring Boot/ Hibernate and AWS technologies.
Hands on experience in Java/Reactive Java development.
Hands on in Data structures, Algorithms, Micro services, Web services.
Experience in Redis /Aero spike, MySQL or Mongo Db, Cassandra.
Experience and a desire to mentor peers and junior staff.
Excellent written and verbal communications skills.
Proficient in Architecture Design and problem solving.","Hibernate, cassandra, Financial inclusion, Java J2Ee Developer, MySQL, Architectural design, Data structures, Middleware, Distribution system, Financial services"
Software Developer Java_3-5 Years_ Delhi,Techtree It Systems,3 - 5 years,Not Disclosed,"New Delhi,Delhi",3 days ago,1,1435,"Candidate should have 3-5 years of exp in system integration & appltn. development. Proficient inJAVA, SpringBoot, J2EE, JSPServlets, WebServer, Application Servers, HTML, Windows 9X & understanding of Oracle 9i,MySQL & other development environment.

Required Candidate profile
Understanding of the project life cycle process to manage complexities of the business solution. Deliver in highly demanding& time-constrained environment. Write bugfree code, refine&optimize the code","Spring Mvc, Spring Boot, Core Java, Third Party Integration, SQL Queries, J2Ee, Java Software Developer, Java Fullstack, hibernate, Spring, Software Design And Development, Java Developer, Software Developer, Hibernate Framework, Servlets / Jsp, Javascript, Java Development, MVC"
Full Stack Developer,Spice Money,2 - 5 years,Not Disclosed,Kolkata,15 days ago,1,3870,"Minimum 2+ years experience in Core Java, J2EE, Spring Boot, RESTful APIs
Highly proficient in designing and developing end-to-end APIs using Spring Boot, Hibernate.
Good knowledge of SQL, Maven, Git and any messaging system
Proficient with the Vue.js framework and its core principles including Vue CLI, Vuex, Vue Router etc.
Ability to write efficient, secure, well-documented, and clean code.","Maven, spring boot, Hibernate, Core Java, GIT, Javascript, J2Ee, Spring, SQL"
Java Developer,IntraEdge Technology,5 - 10 years,5-15 Lacs P.A.,"Gurgaon/ Gurugram,Haryana",13 days ago,5,5803,"Bachelor/Masters degree in Computer Science, Management of Information Systems or equivalent.
5+ years of relevant experience as a Java Engineer.
Design, develop, implement, and maintain Java application phases, code, and software.
Conduct software analysis, programming, testing, debugging and recommending changes to improve the established processes.
Good command over Core Java
Must be familiar with-
Languages like J2EE, HTML, SQL
Frameworks like Spring, Hibernate, Spring boot
Service-oriented architecture/web services (SOAP/REST),
Web technologies like HTML, JavaScript, jQuery
Should be capable of understanding and solving complex problems and have solid communication skills","Hibernate, J2Ee, Spring, javascript, java, rest, CSS, Spring Mvc, web services, Spring Boot, Spring Cloud, SQLFrameworks, html, Spring Batch"
Application invited For H1B Visa Holders/Transfer cases,Ana Data Consulting,7 - 12 years,"100,000 P.A.",Hyderabad/Secunderabad,9 days ago,100,937,"Full Stack Java Developer
Job Description
We are looking for a Senior Full stack Java developer to join our Agile team. As a Full Stack Java Developer, you will be -
Identifying and analyzing user requirements
Prioritizing, assigning and executing tasks throughout the software development life cycle
Developing Java EE applications


Preferred Competency Requirements
Cloud hands-on experience, such as AWS, Azure or Google cloud preferred Roles and Responsibilities
Requirements:
Preferred 8-15 years of IT experience
Experience in developing microservices based applications
Hands-on experience in Java/J2EE, Spring Boot, Spring Framework application, Spring Data JPA, Hibernate
Hands-on experience in Angular with CSS, JavaScript, Bootstrap.
Experience with database technology such as MySQL, SOracle and MongoDB
Preferred Experience in Tomcat, WildFly or WebLogic servers
Excellent communication, interpersonal and teamwork skills
Great attention to detail
Ability to communicate effectively with a software development team on tight deadlines
Able to work with minimal supervision
Degree in Computer Science, computer application or relevant field
Working experience in Agile and Scrum model
Experience with CI/CD pipelines


Desired Candidate Profile
Minimum Requirements
Bachelors degree in Computer Science, Computer Application, or relevant field
6+ years of experience as a software engineer (Java developer) developing and enhancing software systems
Core Competency Requirements
2+ years of Web Development in Angular 8 and above or ReactJS
4+ years of experience building and consuming RESTful APIs
Hands-on experience in Java/J2EE, Spring Boot, Spring Framework application, Spring Data JPA, Hibernate
Solid fundamental understanding of testing (including stubbing, functional, unit, and e2e)
Solid understanding of the full web technology stack (e.g. HTTP, cookies, asset loading, caching, REST)
Experience using CI/CD tools and systems such as Jenkins, Hudson, GitLab, GitHub, etc.
Experience with HTML5, CSS3, SASS/LESS, Bootstrap, and cross-browser and device development
Solid understanding of object-oriented design and programming concepts, core JavaScript concepts like scope/closures, the event loop, and asynchronous callbacks, promises.
Have a passion for quality and writing clean, solid, readable code that scales and performs well.

Perks and Benefits","java ee, spring data jpa, spring boot, css, j2ee, hibernate, javascript, microservices"
Java Developer/ Sr. Java Developer,Estel Technologies,8 - 13 years,6-15 Lacs P.A.,Gurgaon/Gurugram,10 days ago,20,663,"Roles and Responsibilities


Desired Candidate
Strong Core JAVA development experience
- Good understanding Architectural Design Patterns
- Experience in refactoring and working with existing code
- Solid database experience
- 4+years of Core JAVA in an application development environment
- Well versed in core Java. Which includes Springs, Hibernate, Webservices and Multi-threading.
- Knowledge of Java related technologies such as J2EE, Spring, JDBC, GWT, Multithreading -
- Proficient in: SQL / Database Concepts / LINUX / UNIX / ORACLE
- Development, deployment and testing
- Agile Methodology
- Review currently running architecture
- Identify bottlenecks and loopholes for performance, memory management, code reusability, applications
modules, etc.
- Propose industry best practices and upgraded architecture
- Ticket management experience: Jira
- Experience with source control systems such as Git, SVN, etc. Profile


Perks and Benefits","spring, Java, Core Java, j2ee, Microservices, Rest, web services, Webservice Development, multithreading, Spring Boot, hibernate, SOAP"
Java Developer - OvalEdge (Product Development Company) - Chennai,Ovaledge,2 - 4 years,7-15 Lacs P.A.,"Noida,Uttar Pradesh",3 days ago,10,3434,"OvalEdge is a US based Software Product Development company, head quartered in US and having offices in Hyderabad, Chennai, Noida. Its established in 2013 and been into the IT industry from last 10+ years.

We've been recognized as one of the top 3 Data Governance companies in the world and we are the only company in the world where we have different features into a single platform. Fortune 100 companies are our customers, were very well established and ISO certified organization.

We're looking for dynamic tech savvies to be a part of our Product dev team, below are the job details.

Designation - Java Developer
Work Location - Chennai / Noida
Experience - 2 to 4 years

Experience
2 - 4 years of relevant hands-on experience in J2EE, Spring Framework, RDMS, etc. and who can join early.

Skills Required:
Strong application development and design experience in highly Scalable enterprise JAVA/J2EE systems.
Strong experience in complex application design, ability to provide solutions, design Concepts, design patterns.
Strong understanding of Java best practices, system scalability, and performance tuning.
Expertise in Spring (MVC, CORE, Boot, JDBC).
Strong Knowledge of Restful services, XML, JSON are required.
Having knowledge in Hadoop/Bigdata/ETL/Reporting systems is a plus.

Roles & Responsibilities:
Constantly learn about the latest technologies, seek their best use in the product.
Security is a critical aspect of the platform. Quickly grasp the nuances of security in the client's place and apply that to the platform is good to have skill.
All in all, we need someone who can Research anything that's assigned to him and come up with solutions. Lead developer need to mentor a team of Engineers, Juniors as part of the role.

If you're looking to grow your career with a company that values its employees and offer competitive salaries, benefits, stocks and a positive work environment, then apply for this job.","java, Spring, SQL, j2ee, Spring Boot, application development"
Java Developer/ Sr. Java Developer,Estel Technologies,5 - 10 years,6-15 Lacs P.A.,Gurgaon/Gurugram,10 days ago,10,1380,"Roles and Responsibilities


Desired Candidate
Strong Core JAVA development experience
- Good understanding Architectural Design Patterns
- Experience in refactoring and working with existing code
- Solid database experience
- 4+years of Core JAVA in an application development environment
- Well versed in core Java. Which includes Springs, Hibernate, Webservices and Multi-threading.
- Knowledge of Java related technologies such as J2EE, Spring, JDBC, GWT, Multithreading -
- Proficient in: SQL / Database Concepts / LINUX / UNIX / ORACLE
- Development, deployment and testing
- Agile Methodology
- Review currently running architecture
- Identify bottlenecks and loopholes for performance, memory management, code reusability, applications
modules, etc.
- Propose industry best practices and upgraded architecture
- Ticket management experience: Jira
- Experience with source control systems such as Git, SVN, etc. Profile


Perks and Benefits","spring, Java, Core Java, j2ee, hibernate, Rest, web services, multithreading, SOAP"
Java/J2EE Program Director ,FresherMart,19 - 24 years,Not Disclosed,Delhi / NCR,9 days ago,,153,"Single point of contact for all matters related to Delivery and overall contract compliance within required SLAs.
 Proactive project management and Project schedule tracking for Multiple Tracks
 Responsible and accountable for profitability, Quality deliverables, Managing customer escalations and experience in large program Management/Governance
 Must have technical background into J2EE, front end technologies, DB, Data analytics, reporting etc
 Must have experience of working with Indian Government / PSU and versed with ecosystem
 Must have experience into delivery with cross functional teams and shared organizational matrix Activities includes but not limited to:
 Technologies and Functional Domains expert and should be open to learn new domains
 Fully versed with SDLC, Agile, Scrum methodologies
 SLA Management and compliance
 Escalation procedures
 Good into relationship management
 Self starter
 Good into issue and RISK management
 Very good communication skills
 Must have experience of delivering under pressure and able to guide , mentor team in hours of crises.
 Good people manager, Client facing role.
 Professional Certifications( High Preference): PMP, Prince2, ITIL, TOGAF, Agile Scrum
Team Size - 250+ overall
Must be from a Government sector only
And if it is private sector - then ONGC/POWER GRID
Must have handled minimum 1 Large program or 3-4 Small medium program which corresponds to a revenue of 500 Crores
Should have 8-10 years of experience in Indian government
Minimum 3-4 years into managed services & fixed price & Time and material
Exp in application must be 60% and infra 40%
Must have technical background into J2EE, front end technologies, DB, Data analytics, reporting etc
Certificates: PaRINCE 2/TOGAF/PMP/ITIL
Team Size - 250+ overall
Must be from a Government sector only
And if it is private sector - then ONGC/POWER GRID","Java, front end, TOGAF, Agile Scrum, J2EE, Data analytics, ITIL, Risk management, DB"
Java Developer - Gurgaon,EDGE Executive,7 - 11 years,Not Disclosed,"Gurgaon/ Gurugram,Haryana",9 days ago,1,122,"The Company
Our client is a global company in the fintech sector that has just been formed as a JV between two world leaders one, a global giant in the derivatives space and second, a world leader in financial research and analytics.

This company will work in the area of derivatives and OTC products, which are the most complex parts of the financial market. The company is laying the foundations of a great culture and the space to build a great organization. Their current objective is to identify individuals who have high expertise, to join their existing team of experts who are spread across the world.
The Job
You will have 7+ experience of Java development in order to meet the needs of our expanding portfolio of Financial Services clients.  This is an excellent opportunity to be part of a team based out of Gurgaon and to work with colleagues across multiple regions globally.
What You'll Do
The candidate will be expected to take ownership of development tasks assigned to them and will produce high quality software to deliver on these tasks.
The candidate is expected to be well versed in principles of and best practices in software development and should be able to apply them within the boundaries and constraints of the project they work in.
With a strong focus on software quality, productivity and delivery, the candidate will seek value in and exercise all aspects of DevOps.
The candidate should be able to design or assist in designing components and subsystems based on the requirements and specifications provided by the Business Analysts.
They should be able to decompose their development tasks based on their designs and provide development estimates.
They will be expected to communicate and collaborate with Business Analysts to clarify requirements. Their collaboration with Quality Assurance will ensure bugs being resolved effectively and efficiently.
Your Profile
Java 8 and above, Good hands on coding with exp in Multithreading.
Javascript, design pattern,
Microservices.
The candidate will be expected to take ownership of development tasks assigned to them and produce high quality software to deliver these tasks.
Ability to work independently and proactively learn about the system (quick learner)","Java, Java Developer, J2Ee Development, Java Development, Java Programming, J2Ee, Spring Boot, Java Coding, Core Java Development"
Program Director ,FresherMart,19 - 24 years,Not Disclosed,Delhi / NCR,10 days ago,,363,"Single point of contact for all matters related to Delivery and overall contract compliance within required SLAs.
 Proactive project management and Project schedule tracking for Multiple Tracks
 Responsible and accountable for profitability, Quality deliverables, Managing customer escalations and experience in large program Management/Governance
 Must have technical background into J2EE, front end technologies, DB, Data analytics, reporting etc
 Must have experience of working with Indian Government / PSU and versed with ecosystem
 Must have experience into delivery with cross functional teams and shared organizational matrix Activities includes but not limited to:
 Technologies and Functional Domains expert and should be open to learn new domains
 Fully versed with SDLC, Agile, Scrum methodologies
 SLA Management and compliance
 Escalation procedures
 Good into relationship management
 Self starter
 Good into issue and RISK management
 Very good communication skills
 Must have experience of delivering under pressure and able to guide , mentor team in hours of crises.
 Good people manager, Client facing role.
 Professional Certifications( High Preference): PMP, Prince2, ITIL, TOGAF, Agile Scrum
Team Size - 250+ overall
Must be from a Government sector only
And if it is private sector - then ONGC/POWER GRID
Must have handled minimum 1 Large program or 3-4 Small medium program which corresponds to a revenue of 500 Crores
Should have 8-10 years of experience in Indian government
Minimum 3-4 years into managed services & fixed price & Time and material
Exp in application must be 60% and infra 40%
Must have technical background into J2EE, front end technologies, DB, Data analytics, reporting etc","J2EE, JDK, Java, project management, CI-CD, Data analytics, SLA Management, Microservices"
Java Developer/ Sr. Java Developer,Estel Technologies,6 - 11 years,Not Disclosed,Gurgaon/Gurugram,10 days ago,10,320,"Roles and Responsibilities


Desired Candidate
Strong Core JAVA development experience
- Good understanding Architectural Design Patterns
- Experience in refactoring and working with existing code
- Solid database experience
- 4+years of Core JAVA in an application development environment
- Well versed in core Java. Which includes Springs, Hibernate, Webservices and Multi-threading.
- Knowledge of Java related technologies such as J2EE, Spring, JDBC, GWT, Multithreading -
- Proficient in: SQL / Database Concepts / LINUX / UNIX / ORACLE
- Development, deployment and testing
- Agile Methodology
- Review currently running architecture
- Identify bottlenecks and loopholes for performance, memory management, code reusability, applications
modules, etc.
- Propose industry best practices and upgraded architecture
- Ticket management experience: Jira
- Experience with source control systems such as Git, SVN, etc. Profile


Perks and Benefits","spring, Java, Core Java, j2ee, Rest, Spring Mvc, web services, multithreading, hibernate, SOAP"
Sr Software Engineer-Java,EDGE Executive,7 - 12 years,Not Disclosed,Gurgaon/Gurugram,12 days ago,,90,"The new company is being formed by merging two entities, both of which are highly profitable companies with a combined track record of 80 years. Our client will be creating products that focus on the entire post-trade spectrum of activities in the global financial market. Their existing products will be re-positioned with the latest technologies.
This company will work in the area of derivatives and OTC products, which are the most complex parts of the financial market. The company is laying the foundations of a great culture and the space to build a great organization. Their current objective is to identify individuals who have high expertise, to join their existing team of experts who are spread across the world.

Job Profile:
Summary :
As a senior member of the engineering team you will be responsible for architecting and building new applications for our customers. You should be competent with the standard industry technologies but also continue to help drive us towards the latest and greatest technologies in the web development ecosystem.
Responsibilities:
Discover, evaluate, and implement new technologies to improve development efficiency
Work closely with Product Owners to gather business requirements, develop and deliver highly scalable financial applications
Quickly understand system architecture and become involved in design and development, taking ownership of assigned modules to drive projects to completion.
Validate developed solutions to ensure that requirements are met
Establish and maintain Continuous Deployment methodologies including working with QA teams to enhance automated testing

Mandate Skills to have:
modern UI frameworks like Angular (v7 minimum), React, or similar
Emphasize testability through Mocking Frameworks, TDD and BDD
Strong proficiency applying REST-based API frameworks to large scale, distributed high traffic web services
Experience in Agile SCRUM Methodologies.
Ability and passion to pick up new technologies and stay on the leading edge of full-stack development.","architecting, web services, hibernate, mocking, docker, microservices, spring, react.js, edge, java, git, ui, paas, jenkins, j2ee, web development, mysql, api, deployment, architecture, rest, bdd, maven, engineering, javascript, angular, spring boot, framework, tdd, system architecture, scrum, agile, aws, tdd bdd"
Java Developer,IntraEdge Technology,5 - 10 years,8-18 Lacs P.A.,"Gurgaon/ Gurugram,Haryana",15 days ago,5,322,"Bachelor/Masters degree in Computer Science, Management of Information Systems or equivalent.
5+ years of relevant experience as a Java Engineer.
Design, develop, implement, and maintain Java application phases, code, and software.
Conduct software analysis, programming, testing, debugging and recommending changes to improve the established processes.
Good command over Core Java
Must be familiar with-
Languages like J2EE, HTML, SQL
Frameworks like Spring, Hibernate, Spring boot, Microservices, Kafka
Service-oriented architecture/web services (SOAP/REST),
Web technologies like HTML, JavaScript, jQuery
Should be capable of understanding and solving complex problems and have solid communication skills","Hibernate, Kafka, J2Ee, Spring, java, rest, CSS, Spring Mvc, web services, Spring Boot, javascript, Spring Cloud, SQLFrameworks, html, Spring Batch"
Java Solution Architect,Spectral Consultants,14 - 22 years,32.5-47.5 Lacs P.A.,"Gurgaon/ Gurugram,Haryana",12 days ago,2,186,"Role & responsibilities
Lead and oversee the development of complex solutions that span multiple towers and/or encompass multiple service offerings
Drive discovery process with the customer to understand their need for Insurance Policy Administration System (PAS) requirements.
Understand the customers operational process, their pain points, intended outcome of their requirements and provide suitable design and solutions, taking into considerations the current capabilities and future roadmap of the product.

Preferred candidate profile
 Overall experience in the range of 14 to 20 years.
4+ years of experience on design and architecture.
10+ years of strong software development experience of designing and coding on enterprise web-based systems.
Experience on Objected Oriented Design, Data modelling skills using UML.  Experience with Java 8+; J2EE and Gradle/ Maven.
Experience with Spring (Boot, Security) and other Java frameworks.
 Experience with BPM tools such as Camunda (preferred), jBPM, Activiti, Pega
Experience with using Kafka and good understanding of Kafka Architecture.
Experience with database applications such as Postgres, Oracle, MySql, DB2 and with JDBC and ORM tools.

Perks and benefits
Hybrid Model - First week of the month - WFO , rest of the weeks complete WFH
We foster an inclusive, supportive, fun yet challenging team environment.","Java, Application Architectures, bpm, J2Ee Technologies, Camunda Bpm, JBPM, Spring"
Freelance SAP Hybris Developer,CLoud Staff Solutions,6 - 10 years,Not Disclosed,Mumbai,15 days ago,,36,"Requirements

6+ yrs of Hybris development experience

Hybris with work experience on WCMS, Commerce, Checkout and Cart, Order Management, User Groups, Product and Catalog management, internationalization, BB,BC, Promotions, scenarios, CSC, Cron Jobs, Impexes etc

Solid understanding of SAP Commerce Cloud (Hybris) architecture. - Solid understanding of both Object-Oriented concepts and the MVC paradigm.

Minimum primary skill and other technical skill required Servlets, JSP, Struts, Spring MVC, MsSQl, JQuery, Java/J2EE

Good communication and team handling skills

Good analytical and presentation skills

Knowledge on software architecture and multiple project methodologies: waterfall, agile, Scrum, et al.

Good Communication skills and should be able to handle client communications

SAP hybris developer certification is a plus
Location: Remote - Delhi / NCR,Bangalore/Bengaluru,Hyderabad/Secunderabad,Chennai,Pune,Kolkata,Ahmedabad,Mumbai","SAP, Hybris development, Java, Spring MVC, SAP Commerce Cloud, JSP, Struts, WCMS, MsSQl, J2EE, JQuery, Servlets"
Java/J2ee Developer,Ideslabs,5 - 7 years,Not Disclosed,Kolkata,30+ days ago,1,62,"1. 5+ years of work experience in software development, systems engineering
Proficiency in programming languages such as Python, Java, or C++
Practiced with APIs, Skilled with scripting, frameworks, CI/CD DevOps
Capable of working with a range of operating systems
Experience with cloud platforms, container platforms (OpenShift, Kubernetes) and Docker","E-learning, C++, Operating systems, devops, Cloud, Programming, J2Ee, Python, Scripting"
