Job Title,Company Name,Experience Range,Salary,Location,Posted Date,Openings,Applicants,Job Description,Keywords
Motion Graphics Designer,FULCRO,5 - 7 years,Not Disclosed,Mumbai,13 days ago,1,52,"Looking for a motion designer and After Effects geek with prior experience working in digital
You will preferably be a Design and Motion Expert with domain experience in a Digital Marketing or animation agency
Knowledge of Design and Animation Principles is a must
5-7 years of Motion Graphic experience and extensive skills in After Effects and Premier. Knowledge of Photoshop and skills in designing is a bonus.
Knowledge of 2D Animation for explainer videos in After Effects.
Excellent attention to detail Ability and to work within tight deadlines.
Be able to take direction and willing to address constructive feedback.
Key job involves creating Social media content, Explainer videos, product videos, editing audio visuals and typographic animations.
Job Requirements:
A strong sense of composition and color as well as typographic effects.
Ability to work within a strong team environment.
Immediate Joiners will be preferred.
Motion and Video Editor who is good in Adobe After Effects (Excellent).
Must have at least 5 years work experience on aftereffects, knowledge of using various plugin in aftereffects, have experience of using various templates available online and should know where to download from.
3DS Max/ Maya/ Cinema 4d/ Blender (optional).
Adobe Photoshop
Advance knowledge of After effects is COMPULSORY Candidate with Following software Skills Required.
After Effects (Must)
Premiere Pro (Must)
Element 3D/Maya /Max/Blender/Cinema4d (optional)","Graphics, 3d maya, Social media, Video Editor, Adobe After Effects, Digital marketing, Photoshop, 2D animation, 3DSmax"
Motion Graphic Designer- Head,Panorama India Consulting Group,8 - 12 years,10-12 Lacs P.A.,"New Delhi,Delhi",18 days ago,1,188,"As the Motion Graphic Designer- Head, you will be responsible for leading and managing a team of talented motion graphic designers. Be at the forefront of creating compelling videos and graphics for a wide range of clients and projects.","Video Editing, Visual Effects, Graphic Designing, Motion Graphics, Illustration, Animation, Creativity, Typography"
Videographer( Editing & Shooting) _ Noida 136 | On-site 6 days working,Investoxpert Advisors Pvt Ltd.,2 - 5 years,3.5-5.5 Lacs P.A.,"Noida,Uttar Pradesh( Sector-136 Noida )",28 days ago,1,131,"Video Production
Editing and Post-Production
Script Integration
Visual Effects and Enhancements
Drone Operation
Collaboration with Anchors
Content Organization","Audio Editing, Motion Graphics, Video Processing, Video Editing, Post Production, Adobe Premiere, Adobe Premiere Pro, Shooting, Video Advertising, Cinematography, Cameraman Activities, Editing, Direction, Final Cut Pro, Visual Effects, Videography, Film Direction, Adobe After Effects"
Senior 3D Modeling Artist,Villagetalkies,3 - 4 years,Not Disclosed,Bangalore/Bengaluru,11 days ago,1,57,"Ability to work with Creative Directors or Lead Artists to understand the high-quality objectives and ensure animation style consistency across the project
Conceptualise ideas and processes to come up with the best plan of action.
Strong working knowledge in Maya or Blender.
Collaborate and deliver a robust final animation by using Blender/ Maya/ Unreal Engine/ Iclone.
Reviewing 3D arts and recommending improvements.
Creating 3D sculpts and assets to meet artistic standards.
Managing 3D projects and ensuring timely completion.
Providing technical expertise and support to team members.
Maintaining quality standards
Improving workflows and processes for efficiency.
Problem-solving and finding innovative solutions.

JOB REQUIREMENTS:

Minimum 3-4 years of experience in 3D Modeling.
Experience in 3D Animation would be an added advantage.
Experience in 3Ds Max, Maya, Blender & Unity
An eye for composition, realism, texture, color, and lighting.
A strong portfolio of previous work and completed projects.
Knowledge on Modeling, Texturing -Lighting -Rigging -Fluid - smoke Dynamics
Must have a Laptop/ PC for working remote with standard animation system requirements.
Excellent communication and interpersonal skills to effectively collaborate with team members and clients.
Excellent project management skills, including the ability to prioritize tasks, manage resources, and meet project deadlines.
Experience in team development, including training, mentoring, and providing feedback to enhance the skills of team members.
Familiarity with the latest industry trends and advancements in 3D technology and techniques.

SOFTWARE SKILLS:

Proficiency in industry-standard 3D modeling software such as Autodesk Maya, 3ds Max, Blender, ZBrush, or Cinema 4D.
Strong knowledge of animation software, including Autodesk Maya, 3ds Max, or Blender.
Understanding of post-production software like Adobe Premiere Pro or DaVinci Resolve for editing and finalizing rendered sequences.","3ds Max, Blender, Autodesk Maya, adobe premiere pro, 3D modeling, 3d animation, 3D Generalist, zbrush, cinema 4d"
Senior 3D Generalist Artist,Villagetalkies,3 - 4 years,Not Disclosed,Bangalore/Bengaluru,11 days ago,1,40,"Ability to work with Creative Directors or Lead Artists to understand the high-quality objectives and ensure animation style consistency across the project
Conceptualise ideas and processes to come up with the best plan of action.
Strong working knowledge in Maya or Blender.
Collaborate and deliver a robust final animation by using Blender/ Maya/ Unreal Engine/ Iclone.
Reviewing 3D arts and recommending improvements.
Creating 3D sculpts and assets to meet artistic standards.
Managing 3D projects and ensuring timely completion.
Providing technical expertise and support to team members.
Maintaining quality standards
Improving workflows and processes for efficiency.
Problem-solving and finding innovative solutions.

JOB REQUIREMENTS:

Minimum 3-4 years of experience in 3D Animation and Modeling.
Experience in 3Ds Max, Maya, Blender & Unity
An eye for composition, realism, texture, color, and lighting.
A strong portfolio of previous work and completed projects.
Knowledge on Modeling, Texturing -Lighting -Rigging -Fluid - smoke Dynamics
Must have a Laptop/ PC for working remote with standard animation system requirements.
Excellent communication and interpersonal skills to effectively collaborate with team members and clients.
Excellent project management skills, including the ability to prioritize tasks, manage resources, and meet project deadlines.
Experience in team development, including training, mentoring, and providing feedback to enhance the skills of team members.
Familiarity with the latest industry trends and advancements in 3D technology and techniques.

SOFTWARE SKILLS:

Proficiency in industry-standard 3D software such as Autodesk Maya, 3ds Max, Blender, ZBrush, or Cinema 4D.
Strong knowledge of animation software, including Autodesk Maya, 3ds Max, or Blender.
Understanding of post-production software like Adobe Premiere Pro or DaVinci Resolve for editing and finalizing rendered sequences.","Autodesk Maya, 3ds Max, 3D modeling, 3D Generalist, Blender, Maya, Cinema 4D, 3D Animation, ZBrush"
Senior 3D Animation Artist,Villagetalkies,3 - 4 years,Not Disclosed,Bangalore/Bengaluru,11 days ago,1,27,"JOB RESPONSIBILITIES:
Ability to work with Creative Directors or Lead Artists to understand the high-quality objectives and ensure animation style consistency across the project
Conceptualise ideas and processes to come up with the best plan of action.
Strong working knowledge in Maya or Blender.
Collaborate and deliver a robust final animation by using Blender/ Maya/ Unreal Engine/ Iclone.
Reviewing 3D arts and recommending improvements.
Creating 3D sculpts and assets to meet artistic standards.
Managing 3D projects and ensuring timely completion.
Providing technical expertise and support to team members.
Maintaining quality standards
Improving workflows and processes for efficiency.
Problem-solving and finding innovative solutions.

JOB REQUIREMENTS:
Minimum 3-4 years of experience in 3D Animation.
Experience in 3D Modeling would be an added advantage.
Experience in 3Ds Max, Maya, Blender & Unity
An eye for composition, realism, texture, color, and lighting.
A strong portfolio of previous work and completed projects.
Knowledge on Modeling, Texturing -Lighting -Rigging -Fluid - smoke Dynamics
Must have a Laptop/ PC for working remote with standard animation system requirements.
Excellent communication and interpersonal skills to effectively collaborate with team members and clients.
Excellent project management skills, including the ability to prioritize tasks, manage resources, and meet project deadlines.
Experience in team development, including training, mentoring, and providing feedback to enhance the skills of team members.
Familiarity with the latest industry trends and advancements in 3D technology and techniques.

SOFTWARE SKILLS:
Proficiency in industry-standard 3D modeling software such as Autodesk Maya, 3ds Max, Blender, ZBrush, or Cinema 4D.
Strong knowledge of animation software, including Autodesk Maya, 3ds Max, or Blender.
Understanding of post-production software like Adobe Premiere Pro or DaVinci Resolve for editing and finalizing rendered sequences.","3ds Max, Blender, Autodesk Maya, 3D modeling, Adobe Premiere Pro, Unity, 3D Generalist, DaVinci Resolve, Cinema 4D, 3D Animation, ZBrush"
Video Editor,BuyTestSeries,0 - 3 years,Not Disclosed,Pune,30+ days ago,1,13,"Video Editing of Recorded Lectures
Trim, Edit and Manipulate existing videos
Edited Videos to uploaded on Social Media Platforms
Responsible for quality control enhancement
Improve video and sound quality using various video software
Handle Streaming of LIVE videos
Skills Required
Proven work experience as a Video Editor
Demonstrable video editing ability with a strong portfolio
Creative mind and storytelling skills
Good Learner
Bachelor's Degree in Art, Animation or equivalent","Social media, Video Editor, Animation, Video editing, Manager Quality Control"
Graphic Designer And Visualizer | Motion Graphic Bangalore,Teamlease Services Limited,2 - 6 years,4-6.5 Lacs P.A.,"Bangalore/ Bengaluru,Karnataka",8 days ago,1,253,"Role & responsibilities

Role: Lead-Motion and Graphic Designer CX Training Design (On contract)
Location - Bangalore
6 months contract

Bachelors degree or certificate in computer animation, fine arts, graphic design, or related field
6 months -1 year experience as a graphic designer or in related fields
Demonstrable graphic design skills with a strong portfolio
Understanding of animation, storytelling, and character development techniques
Proficiency with required desktop publishing tools, including Photoshop, InDesign Quark, Illustrator, After Effects & Premier pro.
Strong interpersonal, communication, presentation, and computer skills
Attention to detail, adaptability, and receptiveness to feedback and direction
Ability to work independently or with a team/s and stakeholders across various levels of hierarchy to develop creative assets
Effective time management skills and the ability to meet deadlines
Self-driven with the ability to work without constant supervision
Excellent English and Hindi written and verbal communication skills
Must know one or more of the mentioned South-Indian languages - Telugu, Tamil, Kannada (RWS) 

SHARE YOUR RESUME IF INTERESTED IN THIS PROFILE

ankita.upadhyay@teamlease.co.in
Regards
Ankita Upadhyay
9967607711","Motion Graphics, Illustrator, graphic designing, Graphics And Illustrations, Photoshop, After effect, sops, Fine Arts, CX LOBs, storyboards, Graphics, Aftereffects, After Effects, computer animation, CX, Premiere Pro, CX Training Design, Animation, Quark, Adobe After Effects, Graphic Tools"
Graphic Designer And Motion Graphic designer,G-rank Digtial Services Pvt. Ltd.,0 - 2 years,1-3 Lacs P.A.,"Hyderabad/ Secunderabad,Telangana( Begumpet )",1 day ago,3,25,"Graphic Design major preferred, Basic knowledge of layouts, typography, line composition, colour, and other graphic design fundamentals Experience with InDesign, Adobe Photoshop, and Illustrator.
Strong creative skills
Portfolio of graphic work.","Motion Graphics, Illustrator, Photoshop, Aftereffects, Adobe Premiere, Adobe After Effects, Indesign"
Hiring For Work From Office For Leading MarketPlace in India,JobShop,0 - 5 years,1.75-2.25 Lacs P.A.,Mumbai,7 days ago,,67,"Hi Greetings from JobShop,
We are India's Largest BPO Recruitment Company, We have 100's of Openings in International Voice Process. Call us on 9964080000 and Speak to any of Representatives.
You will be supporting customers of the Top Ecommerce Platform in the Indian region
You will be answering queries regarding Order related Queries.  
You will be handling inbound customer queries about the customers Order related. 
This is a Rotational Shift
Six-day working with One Day rotational off 
Work from Home and Work from Office
Good communication skills in English+Hindi/Tamil/Telegu/Malayalam
Ability to handle irate customers 
Solve Customer queries 
A team player
Active listening and questioning, an eye for detail to determine the root cause of the issue, to avoid repeat contacts and further effort to resolve issues
Display Ownership and accountability
Quickly build trust and confidence with customer
Own and resolve customer issues efficiently, effectively and empathetically
Excellent comprehension and articulation skills



 Please call us on 9964080000 or +918046115600 ,Whatsapp us on 9964080000 for simple & quick automated hiring
or Visit our Website: https://jobshop.ai/","storyboarding, dreamweaver, articulate storyline, articulate, photoshop, instructional design, sound forge, captivate, ilt, indesign, content development, e-learning, lms, graphic designing, storyline, lectora, scorm, html, corel draw, communication skills, flash, illustrator"
Motion Graphic Designer & Video Editor,Clicbrics,4 - 5 years,Not Disclosed,Gurgaon/Gurugram,11 days ago,1,96,"ÃÂÃÂWork with a wide range of media and use graphic design and video design software.

ÃÂÃÂDesign and create overall look and feel for motion graphics projects.

ÃÂÃÂPrepare rough drafts and present your ideas.

ÃÂÃÂCreate images that identify a product or convey a message.

ÃÂÃÂThink creatively and develop new design concepts, graphics, and layouts

ÃÂÃÂWork as part of a team with copywriters

ÃÂÃÂ Must have excellent aesthetic sense
ÃÂÃÂ Understand creative briefs, prepare rough drafts and present ideas.
ÃÂÃÂ Visualize look and feel for projects in line with the brief and as per brand guidelines.
ÃÂÃÂ Create images and designs in line with design and communication objectives.
ÃÂÃÂ Think creatively and develop new design concepts, graphics and layouts
ÃÂÃÂWork as part of a team with instructional designers, copywriters, motion graphic artists, animators etc.","Motion Graphic Design, graphic designing, software design, video editing, motion graphics"
Work From Office in BPO Call Centre CTC 15-32k/ M @ Chandigarh/ Mohali,Connecting The Dots,0 - 5 years,2-6 Lacs P.A.,Mohali,1 day ago,50,9176,"Call or What's app @ 9779924404 We Are Ready with Work From Office BPO Job For You
No previous experience necessary Must be Good in English
Rotational Shifts
Also Hiring Team Leader, Trainer with min 6M documented exp working on same position in BPO","bpo, voice, tech support, fresher call center, domestic bpo, Process Training, cce, inbound, fresher international call center, customer care, Trainer, training, call center, kpo, fresher bpo, international process, fresher, team leader, chat, outbound, backend, non voice, csr executive, email"
Video Editor / Motion Graphics Designer,Hidden Brains Infotech,2 - 7 years,Not Disclosed,Ahmedabad( Satellite ),6 days ago,1,66,"Greetings from Hidden Brains!
We are looking for 2+ years experienced Video Editor / Motion Graphics Designer","Video Editing, Motion Graphics, Graphic Designing"
Motion Graphic Artist,Reliance Games,2 - 4 years,Not Disclosed,Pune,30+ days ago,1,141,"Create high quality motion graphics based on existing assets for our products and trailers.
Work closely with our cinematics, conversion, and 3D teams.
Conceptualize and execute motion animations using visual design (typography, composition, color, etc).
Help create storyboards.
Designing, pitching, animating, and seeing project through completion.
Animated user acquisition ad units that incorporate motion graphics, game capture footage, live action footage, character animations, and other dynamic elements.
Social postings, animated promotional banners, and contest landing pages.
Animated graphic elements for company web sites, blogs and app stores.
Game capture from different mobile devices.
Advanced knowledge of After Effects and the rest of Adobe Creative Suite.
Good knowledge of 3D Max and Cinema 4D.
Well versed with texturing, shading, lighting, rendering and other important aspects.
Good eye for composition, framing, and timing.
Good knowledge of third party plugins.
Knowledge of video industry standard formats, and media management practices on MAC/PC platforms.
Ability to conceptualize, plan, and execute the creation of original GFX for projects
Good listener and able to take constructive criticism.
Ability to work in a fast paced, deadline driven environment
Ability to multitask while maintaining professionalism and composure
What we offer you:
Work in a studio that has complete PL ownership of games.
Competitive salary and Performance Link Incentives.
Full medical, accident as well as life insurance benefits.
Generous Paid Maternity/Paternity leave.
Active Employee Resource Groups Women at Zapak.
Flexible working hours on many teams.
Casual dress every single day.
Work with cool people and impact millions of daily players","Graphics, Media management, Web technologies, Networking, adobe creative suite, Texturing, Conceptualization, 3DSmax, Visual Design"
hiring For Motion Graphics Artist and Video Editor,Career Catalysts HRC Pvt. Ltd.,3 - 6 years,Not Disclosed,Mumbai,30+ days ago,1,182,"Hiring for Motion Graphics Artist and Video Editor
Exp: 3-5years

Software- Adobe After Effects , Premiere pro, Photoshot

if the above profile interest you kindly share your cv on moni@careercatalysts.com","Video Editing, Motion Graphics, Adobe After Effects"
Motion Graphic Artist cum Video Editor,Ark Saivi,1 - 3 years,Not Disclosed,Lucknow,30+ days ago,1,28,"Designing video content.
Generating fresh concepts.
Ensuring brand consistency throughout various marketing projects.
Liaising between the marketing and design teams to ensure deadlines are met.
Keeping up-to-date with industry developments.
Job Requirements:
Good Working knowledge of the following softwares: Premiere Pro and After Effects and Illustrator.
Ability to work on multiple projects simultaneously.
The work shall include all types of video marketing collaterals.","Graphics, Illustrator, Video Editor, Marketing collaterals, Digital marketing"
Work From Home|| Business Development Trainee|| B2B sales,Recruzant Hr Solutions Llp,0 - 1 years,"50,000-1.75 Lacs P.A.","Gurgaon/ Gurugram,Haryana",8 days ago,10,400,"Position: Business Development Trainee B2B sales
Product: Cab Services/Travel Services
Candidates have to make cold callings
Fix stipend: 5000 Per month
Internship Duration: 3 Months
Share CV- 9258103756

Required Candidate profile
Must have laptop +smartphone
Stipend: Upto 10k per month(5k per month+ Variable)
The company will provide Incentives + Calling + Internet
*After 3 months we will hire them as a permanent employee*","Sales, Cold Calling, Sales Lead Generation, B2B Sales"
Video Creator / Editor,Lighthouse Info Systems,0 - 2 years,Not Disclosed,Nagpur,30+ days ago,1,315,"Able to create short Eye Catchy Videos with Handy Tools
Create edit Videos for YouTube, Facebook for client engagement retaintion
Design storyboards with compelling storyline and concept for motion graphics video animations
Create deliverables such as highfidelity videos for advertisements, social media and Other App following our brand guidelines
Ability to understand the business requirements and turn it into stunning videos.
Deliver motion assets to development counterparts on time and with quality.
Good understanding of fundamental visual design discplines (typography, iconography, composition)
Skills
Audio editing
Video Editor
Videography
Voice over
Visual Presentation","Graphics, Social media, Videography, Video Editor, Client engagement, Journalism, Content editing, Audio editing, Visual Design"
Medical Scribe Training with Work From Home Job guarantee,Scribeemed,0 - 1 years,4-5 Lacs P.A.,"Hyderabad/Secunderabad( 2nd Phase KPHB, 9th Phase KPHB, A.S Rao Nagar, A.S. Raju Nagar, Abids, Avanti Nagar, Awho Colony, Ayodhya Nagar , Ayodhya Nagar Colony, Ayyappa Colony, Azad Nagar, Azad Nagar, Bharat Nagar Colony, Bhavani Nagar, Bhavani Nagar, Bhavanipuram, Bhaskar Rao Nagar Colony, BHEL, Chaderghat, Chaitanya Nagar, Chaitanya Vilas Colony, Anushakthi Nagar, Anwal, APHB Colony, APIIC Colony, Appa Junction , Aramghar, Aravind Nagar, Aravindra Nagar, Green Hills Colony, Gowtham Nagar, Gowliguda, Green Lands, Adithya Nagar Colony, Aditya Nagar Colony, Advocates Colony, AG Colony, Aghapura, Aliabad, Ali Nagar, Alijah Kotla, Alkapuri, Adibatla, Adikmet, Addagutta, Akash Nagar, Akbar Hills, Akbarpura, Al Hasnath Colony, Alapathi Nagar, Ambedkar Colony, Ambedkar Nagar, Ambedkar Nagar, Amber Nagar, Amberpet, Amdapur, Ameerpet, Anajpur, Anand Bagh, Anand Banjara Colony, Anand nagar, Anand Nagar, Anjaneya Nagar, Annapurna Colony, Annapurna Nagar, Annaram, Alkapuri Colony, Alluri Seetha Ramaraju Nagar, Allwyn Colony, Alwal, Alwyn Housing Colony, Amba Gardens, Aminpur, Amrutha Colony, Anandbagh, Ananth Nagar, Anantharam, Andhra bank colony, Anitha Nagar, Anjaiah Nagar, Annaram, Arunodaya Nagar Colony, Arvind Nagar, Asad Baba Nagar, Asbestos Colony, Ashok Nagar, Ashraf Nagar, Asif Nagar, Auto Nagar, Aziz Bagh, Aziz Nagar, Baba Nagar, Bachupally, Badangpet, Bagh Lingampally, Baghdad Colony, Baghlingampally, Bahadurpally, Bairamalguda, Bakaram, Banjara Green Colony, Banjara hills, Bandlaguda, Bank Colony, Bank Colony, Bansilalpet, Bapuji Nagar, Bapuji Nagar, Barkas, barkatpura, Beerappagadda, Begum Bazaar, Begumpet, Bhagya Nagar Colony, Bhagyanagar, Bhanur, Bharani Colony, Bharat Nagar, Bhimrao Nagar, Bhola Nagar, Bholakpur, Bijapur, BNR colony, Boduppal, Bowenpally, Bolarum, Bogulkunta, Bogaram, Brindavan Colony, Brahmanwadi, Bowrampet, Brundavan Colony, BSP Colony, Camelot Layout, Buddha Nagar, CBI Colony, Ce Colony, Central Excise Colony, Chanchalguda, Chanda Naik Nagar, Chandanagar, Chandragiri Colony, Chandrapuri Colony, Charminar, Cherukupally, Cherukuthota Colony, Chitraseema Nagar, Citizens Colony, Cyber Towers, Czech Colony, Dabeerpura, Dee Nagar, Dayara, Dena Bank Colony, Devaryamjal, Dinakar Nagar Colony, Doctor Colony, Dwaraka Nagar, Dwarakamai Nagar, Engine Bowli, Endowment Colony, Erragadda, Errakunta, Falaknuma, Fateh Nagar, Fatehdarwaza, Film Nagar, Fort View Colony, Friends Colony, Friends Colony, Gachibowli, Father Balaiah Nagar, Gaddi Annaram, Gaffur Nagar, Gagan Mahal, Gagan Vihar Colony, Ganesh Nagar, Gandhi Nagar, Gandhi Nagar, Gandipet, Galaxy, Ganesh Nagar Colony, Ganga Nagar, Geological Survey of India Colony, Geetha Nagar, Gayatri Nagar, Gayathri Nagar, Ghatkesar, Giri Nagar, Golden Tobaco Colony, Golden Heights Colony, Gokul Nagar, Gopal Reddy Nagar, Gopanpally, Gouri Shankar Nagar Colony, Gopal Nagar, Gowdavalli, Gowlidoddy, Gruhalakshmi Colony, GS Nagar, Gulshan Colony, Gummadidala, Gundlapochampalli, Gundrampally, Guru Brama Nagar, Habeeb Colony, Habeeb Nagar, Habsiguda, Hafiz Baba Nagar, Hakimpet, Hanuman Nagar, Hanuman Nagar, Hanuman Nagar Colony, Hanuman Tekdi, Hanumanpet, Hanumanth Nagar, Hari Bowli, Hashamabad, Hashim Nagar, Haripuri Colony, Harithavanam Colony, Hema Nagar, Highway Road, Hill Colony, Hill Top Colony, Himmatpura, HUDA, Huda Colony, Huda Complex, Huda Techno Enclave, Hussain Nagar, Hyder Nagar, Hyderbasthi, Hyderguda, Ibrahimpatnam, ICRISAT, IDPL Colony, Indra Nagar, Indira Nagar Colony, Indra Reddy Alwyn Colony, Isnapur, IT Park, Jagdevpur, Jagruthi Colony, Jamai Osmania, Jambagh )",11 days ago,50,1981,"To assist Physician Customers in documenting Patient Charts by listening in (virtually) to live Physician-Patient encounters and documenting real time patientsÃÂÃÂ health complaints, symptoms, procedures, diagnosis, treatment plan, and lab reports.","Mbbs, Dentistry, BDS, BHMS, BAMS, M. Pharma, Nephrology, Pharmacology, Doctor, General Surgery, Orthodontology, Medicine, Orthopedics, MD, Gastroenterology, B. Pharma"
Work From Home- Telesales/ Telecaller- Credit Card- Performance Based,Accsus Management,0 - 2 years,Not Disclosed,Ahmedabad,12 days ago,100,1675,"-Credit Card Sales of Leading Banks
-Telesales/ Telecalling/ Field Sales from home
-Good opportunity to learn & earn
-Full training & support will be provided
-Performance Based Earning (No Fixed Salary)
-Candidate has to arrange his/her own sim card

Req","Telesales, sales, BPo, BBA, Customer Service, Credit Card Sales, branding, Field Marketing, business development, Sales Executive Activities, marketing, Field Sales, telecalling, Field Work, Fresher, credit card, Telemarketing"
Hiring Telecaller Outbound Pune and Mumbai @ Work From Home,Moon Consultants,0 - 1 years,1-1.25 Lacs P.A.,"Pune,Maharashtra",12 days ago,20,513,"Hiring Telecaller Pune
Graduate Fresher Can apply
HSC + 6 Month of relevant Experience eligible
*Requirements*
1. Own Laptop Mandatory
2. Wifi 25 Mbps
3. Good english coms
4. Sunday Fix Off
*Salary 10k Fix Plus Incentive*
Drop Cv 9284870601","Telesales, Calling, Telecalling, Upsell, Cross Selling, Cross Sales, Credit Card Sales, Insurance Sales, Mutual Funds Sales, Personal Loans, General Insurance Sales, Motor Insurance, Outbound Calling, Loan Sales, Upselling, Lead Generation, Outbound Sales, Domestic Calling"
Frontend Web Developer (Work From Home + Australian Agency),Fullstack Digital,1 - 6 years,4-9 Lacs P.A.,"Jaipur,Rajasthan",13 days ago,1,1145,"Join our innovative marketing agency where creativity meets technology! We are on the hunt for a Frontend Developer with a solid design background and a knack for creating engaging user experiences. If you are passionate about digital storytelling and thrive in a collaborative team environment, we are excited to hear from you!

Key Responsibilities:

- Lead end-to-end design and development projects for websites and landing pages ensuring both aesthetic appeal and optimum performance.
- Expertly utilize Oxygen, Bricks and other tools to transform client visions into user-centric digital experiences.
- Customize e-commerce platforms like WordPress and Shopify, crafting seamless shopping experiences that drive conversions.
- Collaborate with our design team, converting Figma designs into interactive and responsive digital solutions.
- Continuously optimize and troubleshoot website functionalities to ensure stellar user satisfaction.
- Stay updated and integrate new web technologies, embracing the fast-evolving landscape of frontend development.

Qualifications:

- Proven experience in design and development with a portfolio showcasing stunning websites, increased user engagement and improved site speed in previous projects.
- Proficiency with Oxygen or Bricks builder, WordPress, and Shopify Liquid.
- Experience with Figma and an ability to translate design files into compelling online experiences.
- A meticulous eye for detail ensuring a high standard of quality in every project.
- Expert across HTML, CSS, JS and Shopify Liquid
- Desired (but not essential): Familiarity with GSAP for creating smooth animations.

Experience:

- Minimum 1 year of experience in frontend development with a focus on both design and technical aspects.

What We Offer:

- Work from home
- Monday-Friday 9am-5pm IST
- A vibrant and inclusive company where innovation and creativity flourish.
- Work across international clients
- Access to cutting edge tools (we like to be at the forefront of tech)
- Competitive salary with a comprehensive benefits package.
- Opportunities for professional growth and learning.
- Work alongside a diverse and talented team on exciting projects that make a real impact.
- Enjoy a healthy work-life balance in a supportive team environment.
- Work closely with our Australian CEO

Application Process:

Submit your resume along with a link to your portfolio. Were keen to see how youve leveraged design and technical skills to create exceptional user experiences.

*Our Agency is an equal-opportunity employer. We encourage applications from candidates of all backgrounds and experiences.

---

At Our Agency, every project is a journey into the extraordinary. Your expertise as a Frontend Developer will be the compass guiding us through the uncharted digital landscape. Ready to embark? Apply now and let's create digital magic together!","Web Design And Development, CSS, Oxygen, Bricks, Wordpress, Front End Design, JS, HTML, Shopify, Web Designing, Web Development"
Work From Home As Business development - Real Estate,Ushema Mansystem,0 - 5 years,Not Disclosed,"New Delhi,Delhi",13 days ago,5,1041,"We are looking for the people who can call the data shared by us

Explain about the project and make client to visit for side

We are in commercial and residential property in Delhi -NCR

Feel comfortable to talk over the phone with the Clients

Required Candidate profile
We make the payment as per the work you perform from home

1000/- shall be paid per client visit to the side both for commercial & residential

Sale Incentive of 25000/ - per sales

Female candidate

Perks and benefits
GOOD EARNING WITH - BUSINESS PARTNER SHIP MODEL","Telecalling, Business Communication Skills, Telemarketing, Sales Ability"
Curriculum Development / Content Developer For School Work From Home,Neuron Labs School,0 - 5 years,Not Disclosed,"Pune( Vishrantwadi, Dhanori, Kharadi, Viman Nagar, Kalyani Nagar, Charholi )",13 days ago,5,137,We are hiring Curriculum Development Executive who has a good command of English and good subject knowledge expertise. Experienced Teachers or candidates with similar experience will be preferred. Work From Home (WFH) possible.,"Physics, Curriculum Development, Content Development, teaching english, education, english teacher, teaching, spoken english teacher, primary teacher, Content Writing, Cbse, IGCSE, primary english teacher, Creative Writing, Content Management, school, IB"
Work From Home MP Female Receptionist /Admin / Front office / HR,NL,0 - 5 years,Not Disclosed,Pune,13 days ago,5,831,Work from Home (WFH) Female Receptionist / Admin / Front Office Executive / Back Office / HR who has a good command of English and excellent computer skills.,"Administration, Telephone Handling, Office Assistance, Office Administration, Telephone Operating, Front Desk, Acting, Front Office, Receptionist Activities, Reception, HR, Guest Relations, Modeling, Front Office Operations, Hostess Activities, Escort Activities"
Urgent Hiring Female Freelance HR Recruiter (Work From Home),Ujobs Consulting,0 - 5 years,1.5-3 Lacs P.A.,New Delhi,13 days ago,,269,"Commission upto 50% + Additional Incentives

Mini Experience of 6 months

BPO HIRING IS MUST

NO FRESHERS

For more details Call or Whatsapp :7982300276

Required Candidate profile
Must have good communications skills
Must be comfortable in Cold Calling the candidates on daily basis.

For more details Call or Whatsapp :7982300276

Perks and benefits
Weekly Monthly incentives","BPO Hiring, Sales Hiring, Non IT Recruitment, Bpo Customer Service, Bulk Hiring, IT Recruitment, Volume Hiring, End To End Recruitment, Mass Recruitment, Bpo Recruitment, Recruitment"
Music Teacher - Work From Home,Artfills Online Learning,0 - 1 years,Not Disclosed,Mumbai (All Areas),13 days ago,2,101,"1) Delivering high-quality online Kathak dance lessons.
2) Provide personalized feedback to students.
3) Your expertise will contribute to enriching students' understanding and passion for Kathak dance through our platform.",and ensuring a seamless online learning experience.
Kathak Dance Teacher- Work From Home,Artfills Online Learning,0 - 1 years,Not Disclosed,Mumbai (All Areas),13 days ago,2,41,"1) Delivering high-quality online Kathak dance lessons.
2) Provide personalized feedback to students.
3)Your responsibilities include fostering a virtual learning community, guiding students through techniques, rhythms, and performances,",and ensuring a seamless online learning Experience
